dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\132d657_v2_p1.msop;656;656;656;656;656;656;656;656;656;656;656;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\132d657_v2_p2.msop;33188;33188;33188;33188;33188;33188;33188;33188;33188;33188;33188;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\145u724_v2_p1.msop;723;723;723;723;723;723;723;723;723;723;723;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\145u724_v2_p2.msop;36532;36532;36532;36532;36532;36532;36532;36532;36532;36532;36532;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\14st70_v2_p1.msop;68;68;68;68;68;68;68;68;68;68;68;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\14st70_v2_p2.msop;3488;3488;3488;3488;3488;3488;3488;3488;3488;3488;3488;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\157rat783_v2_p1.msop;782;782;782;782;782;782;782;782;782;782;782;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\157rat783_v2_p2.msop;39517;39517;39517;39517;39517;39517;39517;39517;39517;39517;39517;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\16eil76_v2_p1.msop;74;73;74;74;74;74;74;74;74;74;74;0;0,013513514;0;0;0;0;0;0;0;0;0,001351351;0,09999997;1;0;1;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\16eil76_v2_p2.msop;3780;3780;3780;3780;3780;3780;3780;3780;3780;3780;3780;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\16pr76_v2_p1.msop;74;75;74;74;74;74;75;74;74;74;75;0,013333333;0;0,013333333;0,013333333;0,013333333;0,013333333;0;0,013333333;0,013333333;0,013333333;0,010666667;0,800000045;0;1;0;0;0;0;1;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\16pr76_v2_p2.msop;3765;3765;3765;3765;3765;3765;3765;3800;3765;3800;3800;0,009210526;0,009210526;0,009210526;0,009210526;0,009210526;0,009210526;0,009210526;0;0,009210526;0;0,007368421;0,800000022;0;0;0;0;0;0;0;1;0;1;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\201pr1002_v2_p1.msop;1001;1001;1001;1001;1001;1001;1001;1001;1001;1001;1001;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\201pr1002_v2_p2.msop;50583;50583;50583;50583;50583;50583;50583;50583;50583;50583;50583;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroA100_v2_p1.msop;99;99;99;99;99;99;99;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroA100_v2_p2.msop;5008;5008;5008;5008;5008;5008;5008;5008;5008;5008;5008;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroB100_v2_p1.msop;98;96;96;96;96;96;98;98;96;98;98;0;0,020408163;0,020408163;0,020408163;0,020408163;0,020408163;0;0;0,020408163;0;0,012244898;0,60000001;1;0;0;0;0;0;1;1;0;1;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroB100_v2_p2.msop;4800;4850;4800;4850;4800;4800;4800;4800;4850;4758;4850;0,010309278;0;0,010309278;0;0,010309278;0,010309278;0,010309278;0,010309278;0;0,018969072;0,008082474;0,426086948;0;1;0;1;0;0;0;0;1;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroC100_v2_p1.msop;99;97;99;99;99;99;99;99;97;99;99;0;0,02020202;0;0;0;0;0;0;0,02020202;0;0,004040404;0,2;1;0;1;1;1;1;1;1;0;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroC100_v2_p2.msop;5008;5008;5008;5008;5008;5008;5008;5008;5008;5008;5008;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroD100_v2_p1.msop;96;96;96;96;96;96;96;96;96;96;96;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroD100_v2_p2.msop;4838;4838;4838;4838;4838;4838;4838;4838;4838;4838;4838;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroE100_v2_p1.msop;90;90;90;90;90;90;90;90;90;90;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20kroE100_v2_p2.msop;4425;4425;4425;4425;4425;4425;4425;4425;4425;4425;4425;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20rat99_v2_p1.msop;82;82;82;82;82;82;82;82;82;82;82;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20rat99_v2_p2.msop;4179;4179;4179;4179;4179;4179;4179;4179;4179;4179;4179;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20rd100_v2_p1.msop;96;96;96;96;96;99;96;96;96;96;99;0,03030303;0,03030303;0,03030303;0,03030303;0,03030303;0;0,03030303;0,03030303;0,03030303;0,03030303;0,027272727;0,9;0;0;0;0;0;1;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\20rd100_v2_p2.msop;5008;5008;5008;5008;5008;5008;5008;5008;5008;5008;5008;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\212u1060_v2_p1.msop;1059;1059;1059;1059;1059;1059;1059;1059;1059;1059;1059;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\212u1060_v2_p2.msop;53548;53548;53548;53548;53548;53548;53548;53548;53548;53548;53548;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\217vm1084_v2_p1.msop;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\217vm1084_v2_p2.msop;54712;54712;54712;54712;54712;54712;54712;54712;54712;54712;54712;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\21eil101_v2_p1.msop;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\21eil101_v2_p2.msop;5050;5050;5050;5050;5050;5050;5050;5050;5050;5050;5050;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\21lin105_v2_p1.msop;96;96;96;96;96;96;96;96;96;96;96;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\21lin105_v2_p2.msop;4906;4906;4906;4906;4906;4906;4906;4906;4906;4906;4906;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\22pr107_v2_p1.msop;83;83;83;83;83;83;83;83;83;83;83;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\22pr107_v2_p2.msop;4132;4132;4132;4132;4132;4132;4132;4132;4132;4132;4132;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\25pr124_v2_p1.msop;123;121;121;121;123;123;123;121;121;123;123;0;0,016260163;0,016260163;0,016260163;0;0;0;0,016260163;0,016260163;0;0,008130081;0,499999969;1;0;0;0;1;1;1;0;0;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\25pr124_v2_p2.msop;6173;6158;6173;6232;6173;6173;6173;6158;6158;6232;6232;0,009467266;0,011874198;0,009467266;0;0,009467266;0,009467266;0,009467266;0,011874198;0,011874198;0;0,008295892;0,698648616;0;0;0;1;0;0;0;0;0;1;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\26bier127_v2_p1.msop;126;126;126;126;126;126;126;126;126;126;126;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\26bier127_v2_p2.msop;6333;6333;6333;6333;6333;6333;6333;6333;6333;6333;6333;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\26ch130_v2_p1.msop;127;129;129;129;129;129;129;127;129;129;129;0,015503876;0;0;0;0;0;0;0,015503876;0;0;0,003100775;0,199999987;0;1;1;1;1;1;1;0;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\26ch130_v2_p2.msop;6503;6503;6503;6503;6503;6503;6503;6503;6503;6503;6503;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\28pr136_v2_p1.msop;135;135;135;135;135;135;135;135;135;135;135;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\28pr136_v2_p2.msop;6850;6850;6850;6850;6850;6850;6850;6850;6850;6850;6850;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\29pr144_v2_p1.msop;143;143;143;143;143;143;143;143;143;143;143;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\29pr144_v2_p2.msop;7242;7242;7242;7242;7242;7242;7242;7242;7242;7242;7242;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\30ch150_v2_p1.msop;149;149;149;149;149;149;149;149;149;149;149;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\30ch150_v2_p2.msop;7533;7533;7533;7533;7533;7533;7533;7533;7533;7533;7533;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\30kroA150_v2_p1.msop;149;149;149;149;149;149;149;149;149;149;149;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\30kroA150_v2_p2.msop;7533;7533;7533;7533;7533;7533;7533;7533;7533;7533;7533;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\30kroB150_v2_p1.msop;149;149;149;149;149;149;149;148;149;149;149;0;0;0;0;0;0;0;0,006711409;0;0;0,000671141;0,100000015;1;1;1;1;1;1;1;0;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\30kroB150_v2_p2.msop;7533;7533;7533;7533;7533;7533;7533;7533;7533;7533;7533;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\31pr152_v2_p1.msop;151;151;151;151;151;151;151;151;151;151;151;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\31pr152_v2_p2.msop;7658;7658;7658;7658;7658;7658;7658;7658;7658;7658;7658;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\32u159_v2_p1.msop;157;157;157;156;157;157;156;157;157;157;157;0;0;0;0,006369427;0;0;0,006369427;0;0;0;0,001273885;0,199999937;1;1;1;0;1;1;0;1;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\32u159_v2_p2.msop;7913;7913;7916;7913;7949;7916;7950;7916;7949;7949;7950;0,004654088;0,004654088;0,00427673;0,004654088;0,000125786;0,00427673;0;0,00427673;0,000125786;0,000125786;0,002716981;0,583783762;0;0;0;0;0;0;1;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\39rat195_v2_p1.msop;181;183;182;183;184;183;184;182;182;183;184;0,016304348;0,005434783;0,010869565;0,005434783;0;0,005434783;0;0,010869565;0,010869565;0,005434783;0,007065217;0,433333305;0;0;0;0;1;0;1;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\39rat195_v2_p2.msop;9249;9249;9340;9249;9249;9249;9340;9139;9340;9340;9340;0,009743041;0,009743041;0;0,009743041;0,009743041;0,009743041;0;0,021520343;0;0;0,007023555;0,326368172;0;0;1;0;0;0;1;0;1;1;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\40d198_v2_p1.msop;171;171;171;171;171;171;171;171;171;171;171;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\40d198_v2_p2.msop;8628;8628;8628;8628;8628;8628;8628;8628;8628;8628;8628;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\40kroa200_v2_p1.msop;199;199;199;199;199;199;199;199;199;199;199;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\40kroa200_v2_p2.msop;10058;10058;10058;10058;10058;10058;10058;10058;10058;10058;10058;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\40krob200_v2_p1.msop;199;199;199;199;199;199;199;199;199;199;199;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\40krob200_v2_p2.msop;10058;10058;10058;10058;10058;10058;10058;10058;10058;10058;10058;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\45ts225_v2_p1.msop;224;224;224;224;224;224;224;224;224;224;224;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\45ts225_v2_p2.msop;11308;11308;11308;11308;11308;11308;11308;11308;11308;11308;11308;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\45tsp225_v2_p1.msop;221;221;221;222;221;222;222;222;222;221;222;0,004504505;0,004504505;0,004504505;0;0,004504505;0;0;0;0;0,004504505;0,002252252;0,499999889;0;0;0;1;0;1;1;1;1;0;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\45tsp225_v2_p2.msop;11104;11162;11225;11051;11162;11162;11225;11162;11225;11134;11225;0,01077951;0,005612472;0;0,015501114;0,005612472;0,005612472;0;0,005612472;0;0,008106904;0,005683742;0,36666668;0;0;1;0;0;0;1;0;1;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\46pr226_v2_p1.msop;225;225;225;225;225;225;225;225;225;225;225;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\46pr226_v2_p2.msop;11375;11375;11375;11375;11375;11375;11375;11375;11375;11375;11375;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\53gil262_v2_p1.msop;261;261;261;260;261;261;261;261;261;260;261;0;0;0;0,003831418;0;0;0;0;0;0,003831418;0,000766284;0,200000104;1;1;1;0;1;1;1;1;1;0;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\53gil262_v2_p2.msop;13173;13193;13193;13193;13193;13173;13173;13193;13193;13193;13193;0,001515955;0;0;0;0;0,001515955;0,001515955;0;0;0;0,000454787;0,30000033;0;1;1;1;1;0;0;1;1;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\53pr264_v2_p1.msop;262;262;262;262;262;262;262;262;262;262;262;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\53pr264_v2_p2.msop;13148;13173;13277;13173;13277;13277;13173;13277;13277;13277;13277;0,00971605;0,007833095;0;0,007833095;0;0;0,007833095;0;0;0;0,003321533;0,341860427;0;0;1;0;1;1;0;1;1;1;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\56a280_v2_p1.msop;279;279;279;279;279;279;279;279;279;279;279;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\56a280_v2_p2.msop;14178;14178;14178;14178;14178;14178;14178;14178;14178;14178;14178;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\60pr299_v2_p1.msop;295;295;295;295;296;296;295;295;295;295;296;0,003378378;0,003378378;0,003378378;0,003378378;0;0;0,003378378;0,003378378;0,003378378;0,003378378;0,002702703;0,800000178;0;0;0;0;1;1;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\60pr299_v2_p2.msop;14973;14973;14995;14970;14973;14973;14973;14957;15005;14973;15005;0,002132622;0,002132622;0,000666445;0,002332556;0,002132622;0,002132622;0,002132622;0,003198934;0;0,002132622;0,001899367;0,59374998;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\64lin318_v2_p1.msop;317;317;317;317;317;317;317;317;317;317;317;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\64lin318_v2_p2.msop;16037;16037;16037;16037;16037;16037;16037;16037;16037;16037;16037;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\80rd400_v2_p1.msop;399;399;399;399;399;399;399;399;399;399;399;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_2\80rd400_v2_p2.msop;20158;20158;20158;20158;20158;20158;20158;20158;20158;20158;20158;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
