dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\132d657_v3_p2.msop;21268;21666;21336;21307;21016;21720;21696;21428;21129;21501;21720;0,020810313;0,002486188;0,017679558;0,019014733;0,032412523;0;0,001104972;0,013443831;0,027209945;0,010082873;0,014424494;0,445028423;0;0;0;0;0;1;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\145u724_v3_p1.msop;576;572;548;570;556;568;564;557;571;568;576;0;0,006944444;0,048611111;0,010416667;0,034722222;0,013888889;0,020833333;0,032986111;0,008680556;0,013888889;0,019097222;0,392857139;1;0;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\145u724_v3_p2.msop;28482;28889;28870;27868;28215;27789;28433;28538;28206;28274;28889;0,014088407;0;0,00065769;0,035342172;0,023330679;0,038076777;0,015784555;0,012149953;0,023642217;0,02128838;0,018436083;0,484181815;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\14st70_v3_p1.msop;37;37;37;37;37;37;37;37;37;37;37;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\14st70_v3_p2.msop;1891;1891;1891;1891;1891;1891;1891;1891;1891;1891;1891;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\157rat783_v3_p1.msop;603;598;591;616;589;579;595;596;606;591;616;0,021103896;0,029220779;0,040584416;0;0,043831169;0,060064935;0,034090909;0,032467532;0,016233766;0,040584416;0,031818182;0,529729733;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\157rat783_v3_p2.msop;30465;30786;30351;31162;29797;29519;30889;31038;30879;30735;31162;0,022366985;0,012065978;0,026025287;0;0,04380335;0,052724472;0,00876067;0,003979205;0,009081574;0,013702586;0,019251011;0,365124775;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\16eil76_v3_p1.msop;50;50;50;50;50;50;50;50;50;50;50;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\16eil76_v3_p2.msop;2652;2652;2652;2652;2652;2652;2652;2652;2652;2652;2652;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\16pr76_v3_p1.msop;54;54;54;54;54;54;54;54;54;54;54;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\16pr76_v3_p2.msop;2817;2817;2817;2817;2817;2817;2817;2817;2817;2817;2817;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\201pr1002_v3_p1.msop;894;881;905;889;870;875;899;888;897;899;905;0,012154696;0,026519337;0;0,017679558;0,038674033;0,033149171;0,006629834;0,01878453;0,008839779;0,006629834;0,016906077;0,43714285;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\201pr1002_v3_p2.msop;45646;45307;45817;45264;44796;45967;45218;45220;45489;44432;45967;0,006983271;0,014358126;0,003263211;0,01529358;0,025474797;0;0,016294298;0,016250789;0,010398764;0,033393521;0,014171036;0,424364834;0;0;0;0;0;1;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroA100_v3_p1.msop;70;70;70;70;70;70;70;70;70;70;70;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroA100_v3_p2.msop;3512;3512;3512;3512;3512;3512;3512;3512;3512;3512;3512;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroB100_v3_p1.msop;66;66;66;66;66;66;66;66;66;66;66;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroB100_v3_p2.msop;3203;3203;3203;3203;3203;3203;3203;3203;3203;3203;3203;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroC100_v3_p1.msop;59;59;59;59;59;59;59;59;59;59;59;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroC100_v3_p2.msop;2920;2920;2920;2920;2920;2920;2920;2920;2920;2920;2920;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroD100_v3_p1.msop;57;57;57;57;57;57;57;57;57;57;57;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroD100_v3_p2.msop;2739;2739;2739;2739;2739;2739;2739;2739;2739;2739;2739;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroE100_v3_p1.msop;55;55;55;55;55;55;55;55;55;55;55;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20kroE100_v3_p2.msop;2554;2554;2554;2554;2554;2554;2554;2554;2554;2554;2554;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20rat99_v3_p1.msop;32;32;32;32;32;32;32;32;32;32;32;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20rat99_v3_p2.msop;1607;1607;1607;1607;1607;1607;1607;1607;1607;1607;1607;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20rd100_v3_p1.msop;57;57;57;57;57;57;57;57;57;57;57;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\20rd100_v3_p2.msop;2883;2883;2883;2883;2883;2883;2883;2883;2883;2883;2883;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\212u1060_v3_p1.msop;992;990;988;995;1002;997;995;998;994;999;1002;0,00998004;0,011976048;0,013972056;0,006986028;0;0,00499002;0,006986028;0,003992016;0,007984032;0,002994012;0,006986028;0,5;0;0;0;0;1;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\212u1060_v3_p2.msop;50169;50137;49909;50092;49906;49862;50239;50284;50524;50351;50524;0,007026364;0,007659726;0,012172433;0,008550392;0,012231811;0,013102684;0,005640884;0,004750218;0;0,003424115;0,007455863;0,569033261;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\217vm1084_v3_p1.msop;1042;1039;1048;1049;1039;1025;1038;1041;1035;1047;1049;0,006673022;0,009532888;0,000953289;0;0,009532888;0,022878932;0,010486177;0,007626311;0,013346044;0,001906578;0,008293613;0,362500007;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\217vm1084_v3_p2.msop;52205;53006;52895;52770;52502;53242;52618;53044;52867;52600;53242;0,019477105;0,004432591;0,006517411;0,008865182;0,013898802;0;0,011720071;0,003718869;0,007043312;0,01205815;0,008773149;0,450433933;0;0;0;0;0;1;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\21eil101_v3_p1.msop;86;86;86;86;86;86;86;86;86;86;86;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\21eil101_v3_p2.msop;4406;4406;4406;4406;4406;4406;4406;4406;4406;4406;4406;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\21lin105_v3_p1.msop;53;53;53;53;53;53;53;53;53;53;53;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\21lin105_v3_p2.msop;2613;2613;2613;2613;2613;2613;2613;2613;2613;2613;2613;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\22pr107_v3_p1.msop;35;35;35;35;35;35;35;35;35;35;35;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\22pr107_v3_p2.msop;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\25pr124_v3_p1.msop;66;66;66;66;66;66;66;66;66;66;66;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\25pr124_v3_p2.msop;3246;3246;3246;3246;3246;3246;3246;3246;3246;3246;3246;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\26bier127_v3_p1.msop;122;122;122;122;122;122;122;122;122;122;122;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\26bier127_v3_p2.msop;6111;6111;6101;6111;6111;6111;6111;6111;6111;6111;6111;0;0;0,001636393;0;0;0;0;0;0;0;0,000163639;0,099999817;1;1;0;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\26ch130_v3_p1.msop;102;102;102;102;102;102;102;102;102;101;102;0;0;0;0;0;0;0;0;0;0,009803922;0,000980392;0,09999998;1;1;1;1;1;1;1;1;1;0;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\26ch130_v3_p2.msop;5203;5170;5203;5203;5170;5203;5203;5203;5203;5203;5203;0;0,006342495;0;0;0,006342495;0;0;0;0;0;0,001268499;0,2;1;0;1;1;0;1;1;1;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\28pr136_v3_p1.msop;61;61;61;62;62;62;61;61;61;62;62;0,016129032;0,016129032;0,016129032;0;0;0;0,016129032;0,016129032;0,016129032;0;0,009677419;0,599999988;0;0;0;1;1;1;0;0;0;1;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\28pr136_v3_p2.msop;2971;2971;2971;2971;2971;2971;2971;2971;2971;2971;2971;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\29pr144_v3_p1.msop;79;79;79;79;79;79;79;79;79;79;79;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\29pr144_v3_p2.msop;3918;3918;3918;3918;3918;3918;3918;3918;3918;3918;3918;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\30ch150_v3_p1.msop;84;85;84;84;84;85;84;84;85;84;85;0,011764706;0;0,011764706;0,011764706;0,011764706;0;0,011764706;0,011764706;0;0,011764706;0,008235294;0,699999983;0;1;0;0;0;1;0;0;1;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\30ch150_v3_p2.msop;4182;4182;4182;4182;4182;4182;4182;4182;4182;4182;4182;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\30kroA150_v3_p1.msop;104;104;104;104;104;104;104;104;104;104;104;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\30kroA150_v3_p2.msop;5120;5124;5120;5120;5120;5124;5120;5104;5120;5120;5124;0,00078064;0;0,00078064;0,00078064;0,00078064;0;0,00078064;0,003903201;0,00078064;0,00078064;0,000936768;0,239999939;0;1;0;0;0;1;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\30kroB150_v3_p1.msop;103;103;103;103;103;103;103;103;103;103;103;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\30kroB150_v3_p2.msop;4946;4946;4946;4946;4946;4946;4946;4946;4946;4946;4946;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\31pr152_v3_p1.msop;73;78;73;78;75;75;78;78;78;75;78;0,064102564;0;0,064102564;0;0,038461538;0,038461538;0;0;0;0,038461538;0,024358974;0,379999995;0;1;0;1;0;0;1;1;1;0;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\31pr152_v3_p2.msop;3992;3992;3992;3824;3992;3992;3992;3992;3824;3824;3992;0;0;0;0,042084168;0;0;0;0;0,042084168;0,042084168;0,012625251;0,300000014;1;1;1;0;1;1;1;1;0;0;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\32u159_v3_p1.msop;93;90;90;93;90;90;90;90;93;93;93;0;0,032258065;0,032258065;0;0,032258065;0,032258065;0,032258065;0,032258065;0;0;0,019354839;0,6;1;0;0;1;0;0;0;0;1;1;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\32u159_v3_p2.msop;4782;4782;4782;4782;4782;4782;4782;4782;4782;4782;4782;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\39rat195_v3_p1.msop;89;89;89;89;89;89;89;89;89;89;89;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\39rat195_v3_p2.msop;4498;4498;4498;4363;4498;4498;4498;4498;4498;4498;4498;0;0;0;0,030013339;0;0;0;0;0;0;0,003001334;0,100000003;1;1;1;0;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\40d198_v3_p1.msop;18;18;18;18;18;18;18;18;18;18;18;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\40d198_v3_p2.msop;971;971;971;971;971;971;971;971;971;971;971;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\40kroa200_v3_p1.msop;149;149;149;149;149;149;149;149;149;149;149;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\40kroa200_v3_p2.msop;7443;7443;7443;7538;7443;7443;7443;7443;7443;7538;7538;0,012602812;0,012602812;0,012602812;0;0,012602812;0,012602812;0,012602812;0,012602812;0,012602812;0;0,01008225;0,800000032;0;0;0;1;0;0;0;0;0;1;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\40krob200_v3_p1.msop;141;141;141;141;137;141;139;141;141;141;141;0;0;0;0;0,028368794;0;0,014184397;0;0;0;0,004255319;0,149999996;1;1;1;1;0;1;0;1;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\40krob200_v3_p2.msop;6889;6889;6889;7061;6993;7061;6889;6889;6993;6889;7061;0,024359156;0,024359156;0,024359156;0;0,009630364;0;0,024359156;0,024359156;0,009630364;0,024359156;0,016541566;0,679069751;0;0;0;1;0;1;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\45ts225_v3_p1.msop;135;133;133;135;135;135;135;135;135;135;135;0;0,014814815;0,014814815;0;0;0;0;0;0;0;0,002962963;0,2;1;0;0;1;1;1;1;1;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\45ts225_v3_p2.msop;6963;6764;6864;6930;6880;6930;6764;6963;6779;6963;6963;0;0,028579635;0,014218009;0,004739336;0,011920149;0,004739336;0,028579635;0;0,026425391;0;0,011920149;0,417085418;1;0;0;0;0;0;0;1;0;1;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\45tsp225_v3_p1.msop;107;107;107;107;107;107;107;107;107;107;107;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\45tsp225_v3_p2.msop;5496;5496;5496;5496;5496;5496;5496;5496;5496;5496;5496;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\46pr226_v3_p1.msop;113;113;113;113;113;113;113;113;113;113;113;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\46pr226_v3_p2.msop;5673;5673;5673;5673;5673;5673;5673;5673;5673;5673;5673;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\53gil262_v3_p1.msop;148;148;148;148;148;145;148;148;148;148;148;0;0;0;0;0;0,02027027;0;0;0;0;0,002027027;0,1;1;1;1;1;1;0;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\53gil262_v3_p2.msop;7528;7528;7528;7528;7528;7528;7528;7528;7528;7528;7528;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\53pr264_v3_p1.msop;131;131;131;131;131;131;131;131;131;131;131;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\53pr264_v3_p2.msop;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\56a280_v3_p1.msop;150;150;150;150;150;150;150;150;150;150;150;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\56a280_v3_p2.msop;7700;7700;7700;7700;7700;7700;7700;7700;7700;7700;7700;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\60pr299_v3_p1.msop;160;160;160;160;160;160;160;160;160;160;160;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\60pr299_v3_p2.msop;8005;8069;8031;7896;8069;8069;8069;8069;7968;7968;8069;0,00793159;0;0,004709382;0,021440079;0;0;0;0;0,012517041;0,012517041;0,005911513;0,275722538;0;1;0;0;1;1;1;1;0;0;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\64lin318_v3_p1.msop;231;231;231;229;231;229;229;229;229;229;231;0;0;0;0,008658009;0;0,008658009;0,008658009;0,008658009;0,008658009;0,008658009;0,005194805;0,599999954;1;1;1;0;1;0;0;0;0;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\64lin318_v3_p2.msop;11649;11700;11700;11620;11579;11649;11579;11620;11620;11620;11700;0,004358974;0;0;0,006837607;0,01034188;0,004358974;0,01034188;0,006837607;0,006837607;0,006837607;0,005675214;0,54876038;0;1;1;0;0;0;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_3\80rd400_v3_p1.msop;373;378;371;372;375;373;375;374;375;378;378;0,013227513;0;0,018518519;0,015873016;0,007936508;0,013227513;0,007936508;0,010582011;0,007936508;0;0,00952381;0,514285727;0;1;0;0;0;0;0;0;0;1;2
