dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\132d657_v4_p1.msop;15;15;15;15;15;15;15;15;15;15;15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\132d657_v4_p2.msop;722;722;722;722;722;722;722;722;722;722;722;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\145u724_v4_p1.msop;205;208;205;211;208;208;207;207;207;208;211;0,028436019;0,014218009;0,028436019;0;0,014218009;0,014218009;0,018957346;0,018957346;0,018957346;0,014218009;0,017061611;0,599999986;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\145u724_v4_p2.msop;10675;10675;10675;10675;10675;10675;10675;10675;10675;10675;10675;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\14st70_v4_p1.msop;20;20;20;20;20;20;20;20;20;20;20;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\14st70_v4_p2.msop;877;877;877;877;877;877;877;877;877;877;877;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\157rat783_v4_p1.msop;246;243;243;243;243;243;243;243;243;245;246;0;0,012195122;0,012195122;0,012195122;0,012195122;0,012195122;0,012195122;0,012195122;0,012195122;0,004065041;0,010162602;0,833333361;1;0;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\157rat783_v4_p2.msop;12771;12782;12782;12556;12782;12624;12908;12782;12786;12897;12908;0,010613573;0,009761388;0,009761388;0,02726991;0,009761388;0,022001859;0;0,009761388;0,009451503;0,000852185;0,010923458;0,400568172;0;0;0;0;0;0;1;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\16eil76_v4_p1.msop;34;34;34;34;34;34;34;34;34;34;34;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\16eil76_v4_p2.msop;1893;1893;1893;1893;1893;1893;1893;1893;1893;1893;1893;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\16pr76_v4_p1.msop;16;16;16;16;16;16;16;16;16;16;16;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\16pr76_v4_p2.msop;736;736;736;736;736;736;736;736;736;736;736;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\201pr1002_v4_p1.msop;340;335;336;336;337;340;339;340;336;335;340;0;0,014705882;0,011764706;0,011764706;0,008823529;0;0,002941176;0;0,011764706;0,014705882;0,007647059;0,520000024;1;0;0;0;0;1;0;1;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\201pr1002_v4_p2.msop;17001;16981;17104;17086;17018;16816;17151;16852;16968;16981;17151;0,008745846;0,009911958;0,002740365;0,003789866;0,00775465;0,019532389;0;0,017433386;0,010669932;0,009911958;0,009049035;0,463283575;0;0;0;0;0;0;1;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroA100_v4_p1.msop;20;20;20;20;20;20;20;20;20;20;20;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroA100_v4_p2.msop;1174;1174;1174;1174;1174;1174;1174;1174;1174;1174;1174;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroB100_v4_p1.msop;39;39;39;39;39;39;39;39;39;39;39;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroB100_v4_p2.msop;1927;1927;1927;1927;1927;1927;1927;1927;1927;1927;1927;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroC100_v4_p1.msop;16;16;16;16;16;16;16;16;16;16;16;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroC100_v4_p2.msop;732;732;732;732;732;732;732;732;732;732;732;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroD100_v4_p1.msop;28;28;28;28;28;28;28;28;28;28;28;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroD100_v4_p2.msop;1293;1293;1293;1293;1293;1293;1293;1293;1293;1293;1293;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroE100_v4_p1.msop;34;34;34;34;34;34;34;34;34;34;34;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20kroE100_v4_p2.msop;1602;1602;1602;1602;1602;1602;1602;1602;1602;1602;1602;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20rat99_v4_p1.msop;12;12;12;12;12;12;12;12;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20rat99_v4_p2.msop;591;591;591;591;591;591;591;591;591;591;591;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20rd100_v4_p1.msop;27;27;27;27;27;27;27;27;27;27;27;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\20rd100_v4_p2.msop;1457;1457;1457;1457;1457;1457;1457;1457;1457;1457;1457;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\212u1060_v4_p1.msop;492;499;499;501;501;497;493;502;496;500;502;0,019920319;0,005976096;0,005976096;0,001992032;0,001992032;0,009960159;0,017928287;0;0,011952191;0,003984064;0,007968127;0,39999997;0;0;0;0;0;0;0;1;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\212u1060_v4_p2.msop;25191;25143;24810;25236;25143;24921;25153;25143;24834;24645;25236;0,001783167;0,003685212;0,016880647;0;0,003685212;0,012482168;0,003288952;0,003685212;0,015929624;0,023418925;0,008483912;0,362267354;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\217vm1084_v4_p1.msop;628;618;624;626;630;617;626;612;627;622;630;0,003174603;0,019047619;0,00952381;0,006349206;0;0,020634921;0,006349206;0,028571429;0,004761905;0,012698413;0,011111111;0,388888879;0;0;0;0;1;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\217vm1084_v4_p2.msop;32013;31960;31849;31891;32141;31871;31563;31599;31940;31833;32141;0,003982452;0,005631436;0,009084969;0,007778227;0;0,008400485;0,017983261;0,016863197;0,006253695;0,009582776;0,00855605;0,475778559;0;0;0;0;1;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\21eil101_v4_p1.msop;43;43;43;43;43;43;43;43;43;43;43;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\21eil101_v4_p2.msop;2111;2111;2111;2111;2111;2111;2111;2111;2111;2111;2111;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\21lin105_v4_p1.msop;15;15;15;15;15;15;15;15;15;15;15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\21lin105_v4_p2.msop;713;713;713;713;713;713;713;713;713;713;713;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\22pr107_v4_p1.msop;18;18;18;18;18;18;18;18;18;18;18;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\22pr107_v4_p2.msop;908;908;908;908;908;908;908;908;908;908;908;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\25pr124_v4_p1.msop;26;26;26;26;26;26;26;26;26;26;26;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\25pr124_v4_p2.msop;1310;1310;1310;1310;1310;1310;1310;1310;1310;1310;1310;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\26bier127_v4_p1.msop;103;103;103;103;103;103;103;103;103;103;103;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\26bier127_v4_p2.msop;5067;5067;5067;5067;5067;5067;5067;5067;5067;5067;5067;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\26ch130_v4_p1.msop;49;49;49;49;49;49;49;49;49;49;49;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\26ch130_v4_p2.msop;2434;2434;2434;2434;2434;2434;2434;2434;2434;2434;2434;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\28pr136_v4_p1.msop;32;32;32;32;32;32;32;32;32;32;32;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\28pr136_v4_p2.msop;1593;1593;1593;1593;1593;1593;1593;1593;1593;1593;1593;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\29pr144_v4_p1.msop;24;24;24;24;24;24;24;24;24;24;24;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\29pr144_v4_p2.msop;1193;1193;1193;1193;1193;1193;1193;1193;1193;1193;1193;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\30ch150_v4_p1.msop;36;36;36;36;36;36;36;36;36;36;36;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\30ch150_v4_p2.msop;1658;1658;1658;1658;1658;1658;1658;1658;1658;1658;1658;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\30kroA150_v4_p1.msop;43;43;43;43;43;43;43;43;43;43;43;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\30kroA150_v4_p2.msop;2246;2246;2246;2246;2246;2246;2246;2246;2246;2246;2246;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\30kroB150_v4_p1.msop;35;35;35;35;35;35;35;35;35;35;35;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\30kroB150_v4_p2.msop;1605;1605;1605;1605;1605;1605;1605;1605;1605;1605;1605;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\31pr152_v4_p1.msop;19;19;19;19;19;19;19;19;19;19;19;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\31pr152_v4_p2.msop;956;956;956;956;956;956;956;956;956;956;956;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\32u159_v4_p1.msop;19;19;19;19;19;19;19;19;19;19;19;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\32u159_v4_p2.msop;969;969;969;969;969;969;969;969;969;969;969;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\39rat195_v4_p1.msop;23;23;23;23;23;23;23;23;23;23;23;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\39rat195_v4_p2.msop;1174;1174;1174;1174;1174;1174;1174;1174;1174;1174;1174;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\40d198_v4_p1.msop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\40d198_v4_p2.msop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\40kroa200_v4_p1.msop;56;56;56;56;56;56;56;56;56;56;56;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\40kroa200_v4_p2.msop;2613;2613;2613;2613;2613;2613;2613;2613;2613;2613;2613;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\40krob200_v4_p1.msop;63;63;63;63;63;63;63;63;63;63;63;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\40krob200_v4_p2.msop;3150;3150;3150;3150;3150;3150;3150;3150;3150;3150;3150;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\45ts225_v4_p1.msop;44;44;44;44;44;44;44;44;44;44;44;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\45ts225_v4_p2.msop;2365;2365;2365;2365;2365;2365;2365;2365;2365;2365;2365;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\45tsp225_v4_p1.msop;19;19;19;19;19;19;19;19;19;19;19;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\45tsp225_v4_p2.msop;891;891;891;891;891;891;891;891;891;891;891;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\46pr226_v4_p1.msop;40;40;40;40;40;40;40;40;40;40;40;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\46pr226_v4_p2.msop;2090;2090;2090;2090;2090;2090;2090;2090;2090;2090;2090;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\53gil262_v4_p1.msop;42;42;42;42;42;42;42;42;42;42;42;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\53gil262_v4_p2.msop;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\53pr264_v4_p1.msop;97;97;97;97;97;97;97;97;97;97;97;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\53pr264_v4_p2.msop;4880;4880;4880;4880;4880;4880;4880;4880;4880;4880;4880;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\56a280_v4_p1.msop;51;51;51;51;51;51;51;51;51;51;51;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\56a280_v4_p2.msop;2644;2644;2644;2644;2644;2644;2644;2644;2644;2644;2644;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\60pr299_v4_p1.msop;29;29;29;29;29;29;29;29;29;29;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\60pr299_v4_p2.msop;1491;1491;1491;1491;1491;1491;1491;1491;1491;1491;1491;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\64lin318_v4_p1.msop;74;74;74;74;72;74;74;74;74;74;74;0;0;0;0;0,027027027;0;0;0;0;0;0,002702703;0,100000011;1;1;1;1;0;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\64lin318_v4_p2.msop;3746;3746;3746;3746;3746;3651;3746;3746;3746;3746;3746;0;0;0;0;0;0,025360384;0;0;0;0;0,002536038;0,099999984;1;1;1;1;1;0;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\80rd400_v4_p1.msop;204;204;207;206;206;207;207;206;205;205;207;0,014492754;0,014492754;0;0,004830918;0,004830918;0;0;0,004830918;0,009661836;0,009661836;0,006280193;0,433333306;0;0;1;0;0;1;1;0;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\80rd400_v4_p2.msop;10850;10880;10809;10809;10880;10850;10880;10793;10880;10823;10880;0,002757353;0;0,006525735;0,006525735;0;0,002757353;0;0,007996324;0;0,005238971;0,003180147;0,397701119;0;1;0;0;1;0;1;0;1;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\84fl417_v4_p1.msop;174;174;174;174;174;174;174;174;174;174;174;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\84fl417_v4_p2.msop;8926;8926;8926;8926;8926;8926;8926;8926;8926;8926;8926;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\88pr439_v4_p1.msop;111;110;110;111;110;111;111;111;111;111;111;0;0,009009009;0,009009009;0;0,009009009;0;0;0;0;0;0,002702703;0,300000033;1;0;0;1;0;1;1;1;1;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\88pr439_v4_p2.msop;5644;5644;5644;5644;5644;5644;5644;5644;5644;5644;5644;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_4\89pcb442_v4_p1.msop;116;116;116;116;116;116;116;116;116;116;116;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
