dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\25pr124_v3_p2.msop;4584;4584;4584;4584;4584;4584;4584;4584;4584;4584;4584;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\26bier127_v3_p1.msop;125;125;125;125;125;124;125;125;125;125;125;0;0;0;0;0;0,008;0;0;0;0;0,0008;0,1;1;1;1;1;1;0;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\26bier127_v3_p2.msop;6226;6314;6314;6314;6314;6314;6226;6314;6314;6314;6314;0,013937282;0;0;0;0;0;0,013937282;0;0;0;0,002787456;0,199999971;0;1;1;1;1;1;0;1;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\26ch130_v3_p1.msop;122;122;122;122;122;122;122;122;122;122;122;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\26ch130_v3_p2.msop;6059;6150;6150;6150;6150;5951;6150;6059;6042;6150;6150;0,014796748;0;0;0;0;0,032357724;0;0,014796748;0,017560976;0;0,00795122;0,245728655;0;1;1;1;1;0;1;0;0;1;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\28pr136_v3_p1.msop;90;90;90;90;90;87;90;90;90;90;90;0;0;0;0;0;0,033333333;0;0;0;0;0,003333333;0,099999991;1;1;1;1;1;0;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\28pr136_v3_p2.msop;4464;4464;4464;4464;4464;4464;4464;4464;4464;4455;4464;0;0;0;0;0;0;0;0;0;0,002016129;0,000201613;0,10000005;1;1;1;1;1;1;1;1;1;0;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\29pr144_v3_p1.msop;103;103;103;103;103;103;103;103;103;103;103;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\29pr144_v3_p2.msop;5218;5218;5218;5218;5218;5218;5218;5218;5218;5218;5218;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\30ch150_v3_p1.msop;110;111;110;110;110;110;110;111;110;110;111;0,009009009;0;0,009009009;0,009009009;0,009009009;0,009009009;0,009009009;0;0,009009009;0,009009009;0,007207207;0,799999978;0;1;0;0;0;0;0;1;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\30ch150_v3_p2.msop;5531;5531;5531;5531;5531;5531;5531;5531;5531;5531;5531;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\30kroA150_v3_p1.msop;125;125;125;121;125;125;125;125;125;121;125;0;0;0;0,032;0;0;0;0;0;0,032;0,0064;0,2;1;1;1;0;1;1;1;1;1;0;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\30kroA150_v3_p2.msop;6351;6137;6351;6137;6137;6243;6137;6137;6351;6137;6351;0;0,033695481;0;0,033695481;0,033695481;0,017005196;0,033695481;0,033695481;0;0,033695481;0,021917808;0,650467284;1;0;1;0;0;0;0;0;1;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\30kroB150_v3_p1.msop;130;130;130;130;130;130;130;130;130;130;130;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\30kroB150_v3_p2.msop;6461;6396;6396;6396;6461;6396;6396;6461;6461;6396;6461;0;0,010060362;0,010060362;0,010060362;0;0,010060362;0,010060362;0;0;0,010060362;0,006036217;0,59999998;1;0;0;0;1;0;0;1;1;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\31pr152_v3_p1.msop;96;96;96;96;96;96;96;96;96;96;96;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\31pr152_v3_p2.msop;4968;4968;4968;4968;4968;4968;4968;4968;4968;4968;4968;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\32u159_v3_p1.msop;107;107;106;107;107;107;107;107;107;107;107;0;0;0,009345794;0;0;0;0;0;0;0;0,000934579;0,099999957;1;1;0;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\32u159_v3_p2.msop;5328;5449;5449;5449;5365;5452;5452;5452;5452;5452;5452;0,022743947;0,000550257;0,000550257;0,000550257;0,015957447;0;0;0;0;0;0,004035216;0,177419337;0;0;0;0;0;1;1;1;1;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\39rat195_v3_p1.msop;122;122;122;122;122;122;122;122;122;122;122;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\39rat195_v3_p2.msop;6058;6058;6058;6058;6058;6058;6058;6058;6058;6058;6058;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\40d198_v3_p1.msop;94;94;94;94;94;94;94;94;94;94;94;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\40d198_v3_p2.msop;4713;4713;4713;4713;4713;4713;4713;4713;4713;4713;4713;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\40kroa200_v3_p1.msop;178;180;181;182;179;175;178;180;177;181;182;0,021978022;0,010989011;0,005494505;0;0,016483516;0,038461538;0,021978022;0,010989011;0,027472527;0,005494505;0,015934066;0,414285721;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\40kroa200_v3_p2.msop;9250;9105;9057;9123;9123;9105;9105;9250;9250;9105;9250;0;0,015675676;0,020864865;0,01372973;0,01372973;0,015675676;0,015675676;0;0;0,015675676;0,011102703;0,532124363;1;0;0;0;0;0;0;1;1;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\40krob200_v3_p1.msop;168;170;168;168;170;168;170;167;168;168;170;0,011764706;0;0,011764706;0,011764706;0;0,011764706;0;0,017647059;0,011764706;0,011764706;0,008823529;0,499999972;0;1;0;0;1;0;1;0;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\40krob200_v3_p2.msop;8216;8216;8216;8058;8216;8133;8133;8102;8216;8216;8216;0;0;0;0,019230769;0;0,01010224;0,01010224;0,013875365;0;0;0,005331061;0,277215175;1;1;1;0;1;0;0;0;1;1;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\45ts225_v3_p1.msop;179;179;179;179;179;179;179;179;179;179;179;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\45ts225_v3_p2.msop;9177;9177;9177;9177;9177;9082;9177;9177;9177;9177;9177;0;0;0;0;0;0,010351967;0;0;0;0;0,001035197;0,100000029;1;1;1;1;1;0;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\45tsp225_v3_p1.msop;145;143;143;146;146;143;143;145;146;146;146;0,006849315;0,020547945;0,020547945;0;0;0,020547945;0,020547945;0,006849315;0;0;0,009589041;0,466666667;0;0;0;1;1;0;0;0;1;1;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\45tsp225_v3_p2.msop;7636;7414;7251;7414;7251;7414;7450;7251;7251;7331;7636;0;0,029072813;0,050419068;0,029072813;0,050419068;0,029072813;0,024358303;0,050419068;0,050419068;0,039942378;0,035319539;0,700519474;1;0;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\46pr226_v3_p1.msop;158;158;158;157;158;158;158;158;158;158;158;0;0;0;0,006329114;0;0;0;0;0;0;0,000632911;0,099999937;1;1;1;0;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\46pr226_v3_p2.msop;7903;7903;7903;7903;7903;7903;7903;7903;7903;7903;7903;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\53gil262_v3_p1.msop;193;193;193;193;193;193;195;195;193;195;195;0,01025641;0,01025641;0,01025641;0,01025641;0,01025641;0,01025641;0;0;0,01025641;0;0,007179487;0,7;0;0;0;0;0;0;1;1;0;1;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\53gil262_v3_p2.msop;9585;9555;9653;9653;9653;9653;9585;9549;9549;9653;9653;0,007044442;0,010152284;0;0;0;0;0,007044442;0,010773853;0,010773853;0;0,004578887;0,424999951;0;0;1;1;1;1;0;0;0;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\53pr264_v3_p1.msop;131;131;131;131;131;131;131;131;131;131;131;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\53pr264_v3_p2.msop;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\56a280_v3_p1.msop;179;179;177;177;177;179;175;177;177;177;179;0;0;0,011173184;0,011173184;0,011173184;0;0,022346369;0,011173184;0,011173184;0,011173184;0,008938547;0,399999973;1;1;0;0;0;1;0;0;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_3\56a280_v3_p2.msop;9087;8938;9005;8881;9116;9092;8938;9005;9116;9116;9116;0,00318122;0,019526108;0,012176393;0,02577885;0;0,002632734;0,019526108;0,012176393;0;0;0,009499781;0,368510659;0;0;0;0;1;0;0;0;1;1;3
