dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\201pr1002_v2_p2.msop;32348;32711;32261;32090;32135;32416;32320;31906;31635;32249;32711;0,011097184;0;0,01375684;0,018984439;0,017608755;0,009018373;0,011953166;0,024609459;0,032894133;0,014123689;0,015404604;0,468308558;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroA100_v2_p1.msop;54;54;54;54;54;54;54;54;54;54;54;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroA100_v2_p2.msop;2739;2739;2739;2739;2739;2739;2739;2739;2739;2739;2739;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroB100_v2_p1.msop;55;55;55;55;55;55;55;55;55;55;55;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroB100_v2_p2.msop;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;2738;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroC100_v2_p1.msop;44;44;44;44;44;44;44;44;44;44;44;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroC100_v2_p2.msop;2272;2272;2272;2272;2272;2272;2272;2272;2272;2272;2272;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroD100_v2_p1.msop;45;45;45;45;45;45;45;45;45;45;45;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroD100_v2_p2.msop;2070;2070;2070;2070;2070;2070;2070;2070;2070;2070;2070;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroE100_v2_p1.msop;55;55;55;55;55;55;55;55;55;55;55;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20kroE100_v2_p2.msop;2554;2554;2554;2554;2554;2554;2554;2554;2554;2554;2554;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20rat99_v2_p1.msop;30;30;30;30;30;30;30;30;30;30;30;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20rat99_v2_p2.msop;1470;1470;1470;1470;1470;1470;1470;1470;1470;1470;1470;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20rd100_v2_p1.msop;43;43;43;43;43;43;43;43;43;43;43;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\20rd100_v2_p2.msop;2178;2178;2178;2178;2178;2178;2178;2178;2178;2178;2178;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\212u1060_v2_p1.msop;668;672;674;668;671;647;675;672;672;678;678;0,014749263;0,008849558;0,005899705;0,014749263;0,010324484;0,045722714;0,004424779;0,008849558;0,008849558;0;0,012241888;0,267741937;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\212u1060_v2_p2.msop;34230;34204;33895;33806;33772;34178;32961;34054;33680;33221;34230;0;0,000759568;0,009786737;0,012386795;0,013380076;0,001519135;0,037072743;0,005141689;0,016067777;0,029477067;0,012559159;0,338770697;1;0;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\217vm1084_v2_p1.msop;779;809;742;783;796;772;806;807;800;781;809;0,037082818;0;0,082818294;0,032138443;0,016069221;0,045735476;0,003708282;0,002472188;0,011124845;0,03461063;0,02657602;0,320895526;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\217vm1084_v2_p2.msop;39386;41377;41294;39297;38201;40716;38630;39040;40845;40527;41377;0,04811852;0;0,002005945;0,050269473;0,076757619;0,015975059;0,06638954;0,056480654;0,012857385;0,020542814;0,034939701;0,455195217;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\21eil101_v2_p1.msop;66;66;66;66;66;66;66;66;66;66;66;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\21eil101_v2_p2.msop;3375;3375;3375;3375;3375;3375;3375;3375;3375;3375;3375;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\21lin105_v2_p1.msop;37;37;37;37;37;37;37;37;37;37;37;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\21lin105_v2_p2.msop;1827;1827;1827;1827;1827;1827;1827;1827;1827;1827;1827;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\22pr107_v2_p1.msop;35;35;35;35;35;35;35;35;35;35;35;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\22pr107_v2_p2.msop;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\25pr124_v2_p1.msop;48;48;48;48;48;48;48;48;48;48;48;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\25pr124_v2_p2.msop;2323;2323;2323;2323;2323;2323;2323;2323;2323;2323;2323;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\26bier127_v2_p1.msop;115;113;115;115;114;114;115;114;114;115;115;0;0,017391304;0;0;0,008695652;0,008695652;0;0,008695652;0,008695652;0;0,005217391;0,299999989;1;0;1;1;0;0;1;0;0;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\26bier127_v2_p2.msop;5651;5651;5602;5651;5651;5651;5602;5651;5651;5651;5651;0;0;0,008671032;0;0;0;0,008671032;0;0;0;0,001734206;0,199999954;1;1;0;1;1;1;0;1;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\26ch130_v2_p1.msop;79;79;79;79;79;79;79;79;79;79;79;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\26ch130_v2_p2.msop;4014;4014;4014;4014;4014;4014;4014;4014;4014;4014;4014;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\28pr136_v2_p1.msop;51;51;51;51;51;51;51;51;51;51;51;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\28pr136_v2_p2.msop;2468;2468;2468;2468;2468;2468;2468;2468;2468;2468;2468;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\29pr144_v2_p1.msop;59;59;59;59;59;59;59;59;59;59;59;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\29pr144_v2_p2.msop;3029;3029;3029;3029;3029;3029;3029;3029;3029;3029;3029;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\30ch150_v2_p1.msop;65;65;65;65;65;65;65;65;65;65;65;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\30ch150_v2_p2.msop;3209;3209;3209;3209;3209;3209;3209;3209;3209;3209;3209;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\30kroA150_v2_p1.msop;79;79;79;79;79;79;79;79;79;79;79;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\30kroA150_v2_p2.msop;3907;3907;3907;3907;3907;3907;3907;3907;3907;3907;3907;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\30kroB150_v2_p1.msop;84;84;84;84;84;84;84;84;84;84;84;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\30kroB150_v2_p2.msop;3982;3982;3982;3982;3982;3982;3982;3982;3982;3982;3982;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\31pr152_v2_p1.msop;49;49;49;49;49;49;49;49;49;49;49;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\31pr152_v2_p2.msop;2576;2576;2576;2576;2576;2576;2576;2576;2576;2576;2576;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\32u159_v2_p1.msop;72;72;72;72;72;72;72;72;72;72;72;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\32u159_v2_p2.msop;3809;3809;3809;3809;3809;3809;3809;3809;3809;3809;3809;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\39rat195_v2_p1.msop;67;67;67;67;67;67;67;67;67;67;67;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\39rat195_v2_p2.msop;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;3354;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\40d198_v2_p1.msop;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\40d198_v2_p2.msop;313;313;313;313;313;313;313;313;313;313;313;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\40kroa200_v2_p1.msop;108;108;111;108;111;111;108;108;108;108;111;0,027027027;0,027027027;0;0,027027027;0;0;0,027027027;0,027027027;0,027027027;0,027027027;0,018918919;0,700000004;0;0;1;0;1;1;0;0;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\40kroa200_v2_p2.msop;5244;5244;5244;5244;5244;5250;5244;5244;5244;5376;5376;0,024553571;0,024553571;0,024553571;0,024553571;0,024553571;0,0234375;0,024553571;0,024553571;0,024553571;0;0,021986607;0,895454555;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\40krob200_v2_p1.msop;113;113;113;113;113;113;113;113;113;113;113;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\40krob200_v2_p2.msop;5652;5652;5652;5652;5652;5652;5652;5652;5652;5652;5652;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\45ts225_v2_p1.msop;106;108;108;108;108;108;108;108;108;108;108;0,018518519;0;0;0;0;0;0;0;0;0;0,001851852;0,100000005;0;1;1;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\45ts225_v2_p2.msop;5489;5489;5489;5489;5489;5489;5489;5489;5489;5489;5489;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\45tsp225_v2_p1.msop;71;71;71;71;71;71;71;71;71;71;71;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\45tsp225_v2_p2.msop;3629;3629;3629;3629;3629;3629;3629;3629;3629;3629;3629;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\46pr226_v2_p1.msop;89;89;89;89;89;89;89;89;89;89;89;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\46pr226_v2_p2.msop;4505;4505;4505;4505;4505;4505;4505;4505;4505;4505;4505;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\53gil262_v2_p1.msop;91;91;93;91;93;91;93;93;91;91;93;0,021505376;0,021505376;0;0,021505376;0;0,021505376;0;0;0,021505376;0,021505376;0,012903226;0,600000019;0;0;1;0;1;0;1;1;0;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\53gil262_v2_p2.msop;4563;4387;4440;4387;4443;4387;4431;4451;4431;4482;4563;0;0,038571115;0,02695595;0,038571115;0,026298488;0,038571115;0,028928337;0,024545255;0,028928337;0,017751479;0,026912119;0,697727276;1;0;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\53pr264_v2_p1.msop;131;131;131;131;131;131;131;131;131;131;131;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\53pr264_v2_p2.msop;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\56a280_v2_p1.msop;113;117;113;117;113;114;113;113;113;113;117;0,034188034;0;0,034188034;0;0,034188034;0,025641026;0,034188034;0,034188034;0,034188034;0,034188034;0,026495726;0,77499999;0;1;0;1;0;0;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\56a280_v2_p2.msop;5886;5886;5886;5886;5886;5886;5886;5886;5886;5886;5886;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\60pr299_v2_p1.msop;126;126;126;126;126;126;126;126;126;126;126;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\60pr299_v2_p2.msop;6458;6458;6458;6458;6458;6458;6432;6458;6458;6458;6458;0;0;0;0;0;0;0,004026014;0;0;0;0,000402601;0,099999901;1;1;1;1;1;1;0;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\64lin318_v2_p1.msop;162;161;160;163;161;160;160;163;156;160;163;0,006134969;0,012269939;0,018404908;0;0,012269939;0,018404908;0,018404908;0;0,042944785;0,018404908;0,014723926;0,342857136;0;0;0;1;0;0;0;1;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\64lin318_v2_p2.msop;8390;8317;8390;8317;8317;8458;8458;8325;8390;8458;8458;0,008039726;0,016670608;0,008039726;0,016670608;0,016670608;0;0;0,015724758;0,008039726;0;0,008985576;0,539007096;0;0;0;0;0;1;1;0;0;1;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_2\80rd400_v2_p1.msop;263;265;273;273;272;266;266;268;269;264;273;0,036630037;0,029304029;0;0;0,003663004;0,025641026;0,025641026;0,018315018;0,014652015;0,032967033;0,018681319;0,510000004;0;0;1;1;0;0;0;0;0;0;2
