dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\132d657_v4_p1.msop;246;249;245;245;245;245;245;245;245;245;249;0,012048193;0;0,016064257;0,016064257;0,016064257;0,016064257;0,016064257;0,016064257;0,016064257;0,016064257;0,014056225;0,875000008;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\132d657_v4_p2.msop;12528;12528;12528;12442;12442;12528;12442;12442;12442;12734;12734;0,016177163;0,016177163;0,016177163;0,022930737;0,022930737;0,016177163;0,022930737;0,022930737;0,022930737;0;0,017936234;0,78219178;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\145u724_v4_p1.msop;431;429;432;434;428;432;434;432;430;428;434;0,006912442;0,011520737;0,004608295;0;0,013824885;0,004608295;0;0,004608295;0,00921659;0,013824885;0,006912442;0,499999964;0;0;0;1;0;0;1;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\145u724_v4_p2.msop;21961;22101;22089;21723;21901;22176;21976;22101;22009;21933;22176;0,009695166;0,003382035;0,00392316;0,020427489;0,012400794;0;0,009018759;0,003382035;0,007530664;0,010957792;0,008071789;0,395143476;0;0;0;0;0;1;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\14st70_v4_p1.msop;27;27;27;27;27;27;27;27;27;27;27;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\14st70_v4_p2.msop;1271;1271;1271;1271;1271;1271;1271;1271;1271;1271;1271;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\157rat783_v4_p1.msop;479;481;480;476;482;477;469;479;477;477;482;0,006224066;0,002074689;0,004149378;0,012448133;0;0,010373444;0,026970954;0,006224066;0,010373444;0,010373444;0,008921162;0,330769242;0;0;0;0;1;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\157rat783_v4_p2.msop;24762;24625;24231;24337;24595;24317;24691;24265;24403;24479;24762;0;0,005532671;0,021444148;0,017163396;0,006744205;0,017971085;0,002867297;0,020071077;0,014498021;0,011428802;0,01177207;0,548964221;1;0;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\16eil76_v4_p1.msop;45;45;45;45;45;45;45;45;45;45;45;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\16eil76_v4_p2.msop;2494;2494;2494;2494;2494;2494;2494;2494;2494;2494;2494;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\16pr76_v4_p1.msop;41;41;41;41;41;41;41;41;41;41;41;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\16pr76_v4_p2.msop;2022;2022;2022;2022;2022;2022;2022;2022;2022;2022;2022;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\201pr1002_v4_p1.msop;706;715;729;727;719;706;735;713;710;713;735;0,039455782;0,027210884;0,008163265;0,010884354;0,021768707;0,039455782;0;0,029931973;0,034013605;0,029931973;0,024081633;0,610344841;0;0;0;0;0;0;1;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\201pr1002_v4_p2.msop;35992;36391;36302;35888;36449;36420;36136;36648;36824;35736;36824;0,02259396;0,011758636;0,014175538;0,025418206;0,010183576;0,010971106;0,018683467;0,004779492;0;0,029545948;0,014810993;0,501286775;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroA100_v4_p1.msop;57;57;57;53;53;57;57;57;57;57;57;0;0;0;0,070175439;0,070175439;0;0;0;0;0;0,014035088;0,200000003;1;1;1;0;0;1;1;1;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroA100_v4_p2.msop;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;2754;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroB100_v4_p1.msop;55;55;55;55;55;55;55;55;55;55;55;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroB100_v4_p2.msop;2755;2755;2755;2755;2755;2755;2755;2755;2755;2755;2755;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroC100_v4_p1.msop;41;41;41;41;41;41;41;41;41;41;41;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroC100_v4_p2.msop;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroD100_v4_p1.msop;39;39;39;39;39;39;39;39;39;39;39;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroD100_v4_p2.msop;1740;1740;1740;1740;1740;1740;1740;1740;1740;1740;1740;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroE100_v4_p1.msop;55;55;55;55;55;55;55;55;55;55;55;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20kroE100_v4_p2.msop;2554;2554;2554;2554;2554;2554;2554;2554;2554;2554;2554;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20rat99_v4_p1.msop;30;30;30;30;30;30;30;30;30;30;30;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20rat99_v4_p2.msop;1470;1470;1470;1470;1470;1470;1470;1470;1470;1470;1470;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20rd100_v4_p1.msop;38;38;38;38;38;38;38;38;38;38;38;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\20rd100_v4_p2.msop;1886;1886;1886;1886;1886;1886;1886;1886;1886;1886;1886;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\212u1060_v4_p1.msop;795;795;791;789;798;794;796;793;797;786;798;0,003759398;0,003759398;0,00877193;0,011278195;0;0,005012531;0,002506266;0,006265664;0,001253133;0,015037594;0,005764411;0,383333331;0;0;0;0;1;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\212u1060_v4_p2.msop;40399;40362;40382;40169;40217;40236;40170;40309;39953;40221;40399;0;0,000915864;0,000420802;0,00569321;0,004505062;0,004034753;0,005668457;0,002227778;0,011039877;0,00440605;0,003891185;0,352466336;1;0;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\217vm1084_v4_p1.msop;1010;1015;1006;1009;987;996;1005;1002;1006;1007;1015;0,004926108;0;0,008866995;0,00591133;0,027586207;0,018719212;0,009852217;0,012807882;0,008866995;0,007881773;0,010541872;0,382142859;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\217vm1084_v4_p2.msop;50523;51122;51559;51207;51117;49624;51359;50641;50991;51201;51559;0,020093485;0,008475727;0;0,00682713;0,008572703;0,03752982;0,003879051;0,017804845;0,011016505;0,006943502;0,012114277;0,322790703;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\21eil101_v4_p1.msop;73;73;73;73;73;73;73;73;73;73;73;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\21eil101_v4_p2.msop;3682;3682;3682;3682;3682;3682;3682;3682;3682;3682;3682;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\21lin105_v4_p1.msop;29;29;29;29;29;29;29;29;29;29;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\21lin105_v4_p2.msop;1436;1436;1436;1436;1436;1436;1436;1436;1436;1436;1436;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\22pr107_v4_p1.msop;29;29;29;29;29;29;29;29;29;29;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\22pr107_v4_p2.msop;1453;1453;1453;1453;1453;1453;1453;1453;1453;1453;1453;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\25pr124_v4_p1.msop;41;41;41;41;41;41;41;41;41;41;41;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\25pr124_v4_p2.msop;2077;2077;2077;2077;2077;2077;2077;2077;2077;2077;2077;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\26bier127_v4_p1.msop;118;117;117;118;118;118;118;118;118;118;118;0;0,008474576;0,008474576;0;0;0;0;0;0;0;0,001694915;0,199999976;1;0;0;1;1;1;1;1;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\26bier127_v4_p2.msop;5870;5870;5870;5870;5862;5862;5862;5870;5870;5870;5870;0;0;0;0;0,001362862;0,001362862;0,001362862;0;0;0;0,000408859;0,300000294;1;1;1;1;0;0;0;1;1;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\26ch130_v4_p1.msop;86;86;86;86;86;86;86;86;86;86;86;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\26ch130_v4_p2.msop;4401;4401;4401;4401;4401;4401;4401;4401;4401;4401;4401;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\28pr136_v4_p1.msop;42;42;42;42;42;42;42;42;42;42;42;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\28pr136_v4_p2.msop;2103;2103;2103;2103;2103;2103;2103;2103;2103;2103;2103;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\29pr144_v4_p1.msop;64;64;64;64;64;64;64;64;64;64;64;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\29pr144_v4_p2.msop;3289;3289;3289;3289;3289;3289;3289;3289;3289;3289;3289;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\30ch150_v4_p1.msop;66;66;66;66;66;66;66;66;66;66;66;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\30ch150_v4_p2.msop;3209;3209;3209;3209;3209;3209;3209;3209;3209;3209;3209;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\30kroA150_v4_p1.msop;85;85;85;85;85;85;85;85;85;85;85;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\30kroA150_v4_p2.msop;4343;4343;4343;4343;4343;4343;4343;4343;4343;4343;4343;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\30kroB150_v4_p1.msop;78;78;78;78;78;78;78;78;78;78;78;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\30kroB150_v4_p2.msop;3704;3704;3704;3704;3704;3704;3704;3704;3704;3704;3704;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\31pr152_v4_p1.msop;38;38;38;38;38;38;38;38;38;38;38;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\31pr152_v4_p2.msop;1951;1951;1951;1951;1951;1951;1951;1951;1951;1951;1951;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\32u159_v4_p1.msop;75;75;75;75;75;75;75;75;75;75;75;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\32u159_v4_p2.msop;3978;3978;3978;3978;3978;3978;3978;3978;3978;3978;3978;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\39rat195_v4_p1.msop;60;60;60;60;60;60;60;60;60;60;60;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\39rat195_v4_p2.msop;3008;3008;3008;3008;3008;3008;3008;3008;3008;3008;3008;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\40d198_v4_p1.msop;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\40d198_v4_p2.msop;313;313;313;313;313;313;313;313;313;313;313;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\40kroa200_v4_p1.msop;119;122;119;119;119;119;119;119;119;119;122;0,024590164;0;0,024590164;0,024590164;0,024590164;0,024590164;0,024590164;0,024590164;0,024590164;0,024590164;0,022131148;0,900000016;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\40kroa200_v4_p2.msop;5922;5817;5922;5817;5985;5985;5985;5985;5817;5817;5985;0,010526316;0,028070175;0,010526316;0,028070175;0;0;0;0;0,028070175;0,028070175;0,013333333;0,474999996;0;0;0;0;1;1;1;1;0;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\40krob200_v4_p1.msop;119;121;120;120;120;120;120;120;121;120;121;0,016528926;0;0,008264463;0,008264463;0,008264463;0,008264463;0,008264463;0,008264463;0;0,008264463;0,007438017;0,450000018;0;1;0;0;0;0;0;0;1;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\40krob200_v4_p2.msop;6114;5988;6114;5988;5988;5988;5988;5988;5988;5988;6114;0;0,02060844;0;0,02060844;0,02060844;0,02060844;0,02060844;0,02060844;0,02060844;0,02060844;0,016486752;0,8;1;0;1;0;0;0;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\45ts225_v4_p1.msop;102;102;102;102;102;102;102;102;102;102;102;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\45ts225_v4_p2.msop;5311;5311;5311;5311;5311;5311;5311;5311;5311;5311;5311;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\45tsp225_v4_p1.msop;66;66;66;66;66;66;66;66;66;66;66;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\45tsp225_v4_p2.msop;3229;3146;3229;3229;3107;3146;3229;3229;3229;3146;3229;0;0,025704552;0;0;0,037782595;0,025704552;0;0;0;0,025704552;0,011489625;0,304098355;1;0;1;1;0;0;1;1;1;0;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\46pr226_v4_p1.msop;86;86;86;86;86;86;86;86;86;86;86;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\46pr226_v4_p2.msop;4347;4347;4347;4347;4347;4347;4347;4347;4347;4347;4347;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\53gil262_v4_p1.msop;86;86;86;86;86;86;86;86;86;86;86;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\53gil262_v4_p2.msop;4277;4277;4277;4277;4277;4277;4277;4277;4277;4277;4277;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\53pr264_v4_p1.msop;131;131;131;131;131;131;131;131;131;131;131;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\53pr264_v4_p2.msop;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\56a280_v4_p1.msop;120;120;124;120;120;120;120;120;120;120;124;0,032258065;0,032258065;0;0,032258065;0,032258065;0,032258065;0,032258065;0,032258065;0,032258065;0,032258065;0,029032258;0,899999985;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\56a280_v4_p2.msop;6379;6379;6379;6379;6379;6379;6379;6379;6379;6379;6379;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\60pr299_v4_p1.msop;103;106;103;106;103;105;103;103;103;103;106;0,028301887;0;0,028301887;0;0,028301887;0,009433962;0,028301887;0,028301887;0,028301887;0,028301887;0,020754717;0,733333329;0;1;0;1;0;0;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\60pr299_v4_p2.msop;5407;5369;5407;5407;5407;5407;5407;5407;5407;5407;5407;0;0,007027927;0;0;0;0;0;0;0;0;0,000702793;0,100000043;1;0;1;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\64lin318_v4_p1.msop;158;158;158;158;158;158;158;158;158;158;158;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\64lin318_v4_p2.msop;8013;8013;8013;8013;8013;8013;8013;8013;8013;8013;8013;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\80rd400_v4_p1.msop;346;359;357;347;344;353;355;357;362;354;362;0,044198895;0,008287293;0,013812155;0,041436464;0,049723757;0,024861878;0,019337017;0,013812155;0;0,022099448;0,023756906;0,477777775;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_100_v_4\80rd400_v4_p2.msop;18057;18320;18201;18082;17674;18030;18108;18079;18213;18173;18320;0,014355895;0;0,006495633;0,012991266;0,035262009;0,015829694;0,011572052;0,013155022;0,005840611;0,008024017;0,01235262;0,350309592;0;1;0;0;0;0;0;0;0;0;1
