dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\60pr299_v4_p1.msop;147;147;147;147;147;147;147;147;147;147;147;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\60pr299_v4_p2.msop;7462;7330;7424;7462;7462;7424;7462;7462;7462;7330;7462;0;0,017689627;0,005092469;0;0;0,005092469;0;0;0;0,017689627;0,004556419;0,257575753;1;0;0;1;1;0;1;1;1;0;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\64lin318_v4_p1.msop;216;216;216;216;216;216;216;216;216;216;216;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\64lin318_v4_p2.msop;11094;11094;11031;11094;11094;11094;11094;11094;11094;11094;11094;0;0;0,005678745;0;0;0;0;0;0;0;0,000567875;0,100000088;1;1;0;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\80rd400_v4_p1.msop;388;391;389;393;392;388;391;390;392;390;393;0,012722646;0,005089059;0,010178117;0;0,002544529;0,012722646;0,005089059;0,007633588;0,002544529;0,007633588;0,006615776;0,520000006;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\80rd400_v4_p2.msop;19625;19625;19713;19753;19655;19759;19840;19840;19840;19835;19840;0,010836694;0,010836694;0,00640121;0,004385081;0,009324597;0,004082661;0;0;0;0,000252016;0,004611895;0,425581363;0;0;0;0;0;0;1;1;1;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\84fl417_v4_p1.msop;256;256;256;256;256;256;256;256;255;255;256;0;0;0;0;0;0;0;0;0,00390625;0,00390625;0,00078125;0,2;1;1;1;1;1;1;1;1;0;0;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\84fl417_v4_p2.msop;12966;12966;12966;12966;12966;12966;12966;12966;12966;12966;12966;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\88pr439_v4_p1.msop;409;410;407;410;410;408;410;409;409;409;410;0,002439024;0;0,007317073;0;0;0,004878049;0;0,002439024;0,002439024;0,002439024;0,002195122;0,300000014;0;1;0;1;1;0;1;0;0;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\88pr439_v4_p2.msop;20807;20713;20777;20695;20777;20663;20807;20623;20688;20661;20807;0;0,00451771;0,001441822;0,005382804;0,001441822;0,006920748;0;0,008843178;0,005719229;0,007016869;0,004128418;0,466847778;1;0;0;0;0;0;1;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\89pcb442_v4_p1.msop;352;352;355;350;350;355;354;357;355;352;357;0,014005602;0,014005602;0,005602241;0,019607843;0,019607843;0,005602241;0,008403361;0;0,005602241;0,014005602;0,010644258;0,542857162;0;0;0;0;0;0;0;1;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\89pcb442_v4_p2.msop;18250;18382;18262;18254;18250;18284;18008;18400;18380;18496;18496;0,013300173;0,006163495;0,012651384;0,01308391;0,013300173;0,011461938;0,026384083;0,005190311;0,006271626;0;0,010780709;0,408606545;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\99d493_v4_p1.msop;66;66;66;66;66;66;66;66;66;66;66;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_120_v_4\99d493_v4_p2.msop;3345;3345;3345;3345;3345;3345;3345;3345;3345;3345;3345;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
;;;;;;;;;;;;;;;;;;;;;Average;0,002562374;0,150924865;;;;;;;;;;Sum;778
