dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\16pr76_v3_p1.msop;27;27;27;27;27;27;27;27;27;27;27;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\16pr76_v3_p2.msop;1285;1285;1285;1285;1285;1285;1285;1285;1285;1285;1285;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\201pr1002_v3_p1.msop;491;481;490;486;483;479;488;485;491;485;491;0;0,020366599;0,00203666;0,010183299;0,016293279;0,024439919;0,00610998;0,012219959;0;0,012219959;0,010386965;0,424999976;1;0;0;0;0;0;0;0;1;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\201pr1002_v3_p2.msop;24411;24618;24628;24394;24395;24326;24408;24287;24679;24649;24679;0,010859435;0,002471737;0,002066534;0,01154828;0,01150776;0,014303659;0,010980996;0,01588395;0;0,001215608;0,008083796;0,508928573;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroA100_v3_p1.msop;34;34;34;34;34;34;34;34;34;34;34;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroA100_v3_p2.msop;1720;1720;1720;1720;1720;1720;1720;1720;1720;1720;1720;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroB100_v3_p1.msop;39;39;39;39;39;39;39;39;39;39;39;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroB100_v3_p2.msop;1927;1927;1927;1927;1927;1927;1927;1927;1927;1927;1927;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroC100_v3_p1.msop;18;18;18;18;18;18;18;18;18;18;18;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroC100_v3_p2.msop;858;858;858;858;858;858;858;858;858;858;858;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroD100_v3_p1.msop;28;28;28;28;28;28;28;28;28;28;28;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroD100_v3_p2.msop;1293;1293;1293;1293;1293;1293;1293;1293;1293;1293;1293;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroE100_v3_p1.msop;45;45;45;45;45;45;45;45;45;45;45;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20kroE100_v3_p2.msop;2098;2098;2098;2098;2098;2098;2098;2098;2098;2098;2098;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20rat99_v3_p1.msop;12;12;12;12;12;12;12;12;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20rat99_v3_p2.msop;591;591;591;591;591;591;591;591;591;591;591;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20rd100_v3_p1.msop;33;33;33;33;33;33;33;33;33;33;33;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\20rd100_v3_p2.msop;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\212u1060_v3_p1.msop;576;568;570;577;577;575;578;576;571;575;578;0,003460208;0,017301038;0,01384083;0,001730104;0,001730104;0,005190311;0;0,003460208;0,012110727;0,005190311;0,006401384;0,369999997;0;0;0;0;0;0;1;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\212u1060_v3_p2.msop;28985;29216;28941;28827;29314;29029;28916;28878;28699;29467;29467;0,016357281;0,008518003;0,017850477;0,021719211;0,005192249;0,014864085;0,018698883;0,019988462;0,026063054;0;0,014925171;0,572656259;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\217vm1084_v3_p1.msop;732;738;730;726;727;735;727;731;727;730;738;0,008130081;0;0,010840108;0,016260163;0,014905149;0,004065041;0,014905149;0,009485095;0,014905149;0,010840108;0,010433604;0,64166663;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\217vm1084_v3_p2.msop;37229;37267;37491;37624;37342;36513;35636;35848;37528;37283;37624;0,010498618;0,009488624;0,003534978;0;0,007495216;0,029529024;0,052838614;0,047203912;0,002551563;0,009063364;0,017220391;0,325905426;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\21eil101_v3_p1.msop;45;45;45;45;45;45;45;45;45;45;45;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\21eil101_v3_p2.msop;2286;2246;2286;2286;2286;2286;2286;2286;2286;2286;2286;0;0,017497813;0;0;0;0;0;0;0;0;0,001749781;0,099999983;1;0;1;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\21lin105_v3_p1.msop;29;29;29;29;29;29;29;29;29;29;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\21lin105_v3_p2.msop;1436;1436;1436;1436;1436;1436;1436;1436;1436;1436;1436;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\22pr107_v3_p1.msop;23;23;23;23;23;23;23;23;23;23;23;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\22pr107_v3_p2.msop;1182;1182;1182;1182;1182;1182;1182;1182;1182;1182;1182;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\25pr124_v3_p1.msop;34;34;34;34;34;34;34;34;34;34;34;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\25pr124_v3_p2.msop;1706;1706;1706;1706;1706;1706;1706;1706;1706;1706;1706;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\26bier127_v3_p1.msop;110;110;110;110;110;110;110;110;110;110;110;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\26bier127_v3_p2.msop;5444;5444;5444;5444;5444;5444;5444;5377;5444;5444;5444;0;0;0;0;0;0;0;0,012307127;0;0;0,001230713;0,100000024;1;1;1;1;1;1;1;0;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\26ch130_v3_p1.msop;61;61;61;61;61;61;61;61;61;61;61;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\26ch130_v3_p2.msop;3236;3236;3236;3236;3236;3236;3236;3236;3236;3236;3236;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\28pr136_v3_p1.msop;33;33;33;33;33;33;33;33;33;33;33;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\28pr136_v3_p2.msop;1626;1626;1626;1626;1626;1626;1626;1626;1626;1626;1626;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\29pr144_v3_p1.msop;42;42;42;42;42;42;42;42;42;42;42;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\29pr144_v3_p2.msop;2161;2161;2161;2161;2161;2161;2161;2161;2161;2161;2161;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\30ch150_v3_p1.msop;44;44;44;44;44;44;44;44;44;44;44;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\30ch150_v3_p2.msop;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\30kroA150_v3_p1.msop;55;55;55;55;55;55;55;55;55;55;55;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\30kroA150_v3_p2.msop;2693;2693;2693;2693;2693;2693;2693;2693;2693;2693;2693;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\30kroB150_v3_p1.msop;58;58;58;58;58;58;58;58;58;58;58;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\30kroB150_v3_p2.msop;2652;2652;2652;2652;2652;2652;2652;2652;2652;2652;2652;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\31pr152_v3_p1.msop;20;20;20;20;20;20;20;20;20;20;20;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\31pr152_v3_p2.msop;962;962;962;962;962;962;962;962;962;962;962;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\32u159_v3_p1.msop;40;40;40;40;40;40;40;40;40;40;40;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\32u159_v3_p2.msop;2042;2042;2042;2042;2042;2042;2042;2042;2042;2042;2042;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\39rat195_v3_p1.msop;45;45;45;42;45;45;45;45;45;45;45;0;0;0;0,066666667;0;0;0;0;0;0;0,006666667;0,100000005;1;1;1;0;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\39rat195_v3_p2.msop;2267;2267;2267;2267;2267;2267;2267;2267;2267;2267;2267;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\40d198_v3_p1.msop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\40d198_v3_p2.msop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\40kroa200_v3_p1.msop;79;77;79;79;79;79;79;79;79;79;79;0;0,025316456;0;0;0;0;0;0;0;0;0,002531646;0,100000016;1;0;1;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\40kroa200_v3_p2.msop;3924;3924;3924;3924;3924;3924;3924;3924;3924;3924;3924;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\40krob200_v3_p1.msop;84;84;84;84;84;84;84;84;84;84;84;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\40krob200_v3_p2.msop;4252;4252;4252;4252;4252;4252;4252;4252;4252;4252;4252;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\45ts225_v3_p1.msop;67;67;67;67;67;67;67;67;67;67;67;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\45ts225_v3_p2.msop;3464;3464;3464;3609;3464;3464;3464;3464;3464;3464;3609;0,040177334;0,040177334;0,040177334;0;0,040177334;0,040177334;0,040177334;0,040177334;0,040177334;0,040177334;0,036159601;0,90000001;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\45tsp225_v3_p1.msop;34;34;34;34;34;34;34;34;34;34;34;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\45tsp225_v3_p2.msop;1642;1642;1642;1642;1642;1642;1642;1642;1642;1642;1642;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\46pr226_v3_p1.msop;49;49;49;49;49;49;49;49;49;49;49;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\46pr226_v3_p2.msop;2507;2507;2507;2507;2507;2507;2507;2507;2507;2507;2507;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\53gil262_v3_p1.msop;58;58;58;58;58;58;58;58;58;58;58;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\53gil262_v3_p2.msop;2741;2741;2741;2741;2741;2741;2741;2741;2741;2741;2741;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\53pr264_v3_p1.msop;115;115;115;115;115;115;115;115;115;115;115;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\53pr264_v3_p2.msop;5855;5855;5855;5855;5855;5855;5855;5855;5855;5855;5855;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\56a280_v3_p1.msop;71;71;71;71;71;71;71;71;71;71;71;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\56a280_v3_p2.msop;3716;3716;3716;3716;3716;3716;3716;3716;3716;3716;3716;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\60pr299_v3_p1.msop;60;60;60;60;60;60;60;60;60;60;60;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\60pr299_v3_p2.msop;3103;3103;3103;3103;3103;3103;3103;3103;3103;3103;3103;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\64lin318_v3_p1.msop;106;106;106;106;106;104;106;104;104;106;106;0;0;0;0;0;0,018867925;0;0,018867925;0,018867925;0;0,005660377;0,299999974;1;1;1;1;1;0;1;0;0;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\64lin318_v3_p2.msop;5364;5255;5255;5255;5255;5255;5364;5364;5255;5255;5364;0;0,020320656;0,020320656;0,020320656;0,020320656;0,020320656;0;0;0,020320656;0,020320656;0,014224459;0,69999999;1;0;0;0;0;0;1;1;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\80rd400_v3_p1.msop;239;242;245;241;237;240;242;240;243;239;245;0,024489796;0,012244898;0;0,016326531;0,032653061;0,020408163;0,012244898;0,020408163;0,008163265;0,024489796;0,017142857;0,524999999;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\80rd400_v3_p2.msop;12329;12479;12516;12413;12506;12697;12273;12479;12195;12421;12697;0,028983224;0,01716941;0,014255336;0,022367488;0,015042924;0;0,033393715;0,01716941;0,039536898;0,021737418;0,020965582;0,53027888;0;0;0;0;0;1;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\84fl417_v3_p1.msop;204;204;204;204;204;204;204;204;204;204;204;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_60_v_3\84fl417_v3_p2.msop;10380;10387;10380;10387;10387;10387;10380;10380;10380;10380;10387;0,000673919;0;0,000673919;0;0;0;0,000673919;0,000673919;0,000673919;0,000673919;0,000404352;0,60000089;0;1;0;1;1;1;0;0;0;0;4
