dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20kroA100_v3_p2.msop;4520;4520;4520;4520;4520;4520;4520;4520;4520;4520;4520;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20kroB100_v3_p1.msop;86;84;84;86;86;84;84;86;86;86;86;0;0,023255814;0,023255814;0;0;0,023255814;0,023255814;0;0;0;0,009302326;0,400000017;1;0;0;1;1;0;0;1;1;1;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20kroB100_v3_p2.msop;4023;4023;4094;4023;4023;4023;4023;4094;4023;4094;4094;0,017342452;0,017342452;0;0,017342452;0,017342452;0,017342452;0,017342452;0;0,017342452;0;0,012139717;0,700000035;0;0;1;0;0;0;0;1;0;1;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20kroC100_v3_p1.msop;80;80;80;80;80;80;80;80;80;80;80;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20kroC100_v3_p2.msop;4144;4144;4144;4144;4144;4144;4144;4144;4144;4144;4144;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20kroD100_v3_p1.msop;76;76;76;76;76;76;76;76;76;76;76;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20kroD100_v3_p2.msop;3749;3749;3749;3749;3749;3749;3749;3749;3749;3749;3749;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20kroE100_v3_p1.msop;67;67;67;67;67;67;67;67;67;67;67;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20kroE100_v3_p2.msop;3159;3159;3159;3159;3159;3159;3159;3159;3159;3159;3159;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20rat99_v3_p1.msop;53;53;53;53;53;53;53;53;53;53;53;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20rat99_v3_p2.msop;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;2776;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20rd100_v3_p1.msop;85;85;85;85;85;85;85;85;85;85;85;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\20rd100_v3_p2.msop;4251;4251;4251;4251;4251;4251;4251;4251;4251;4251;4251;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\212u1060_v3_p1.msop;1058;1059;1058;1058;1059;1059;1059;1059;1058;1059;1059;0,000944287;0;0,000944287;0,000944287;0;0;0;0;0,000944287;0;0,000377715;0,400000212;0;1;0;0;1;1;1;1;0;1;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\212u1060_v3_p2.msop;53548;53548;53548;53548;53548;53548;53548;53548;53548;53548;53548;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\217vm1084_v3_p1.msop;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;1083;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\217vm1084_v3_p2.msop;54712;54712;54712;54712;54712;54712;54712;54712;54712;54712;54712;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\21eil101_v3_p1.msop;97;98;98;97;97;98;97;98;98;98;98;0,010204082;0;0;0,010204082;0,010204082;0;0,010204082;0;0;0;0,004081633;0,40000002;0;1;1;0;0;1;0;1;1;1;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\21eil101_v3_p2.msop;4938;4933;4958;4948;4958;4933;4958;4958;4958;4933;4958;0,004033885;0,005042356;0;0,002016942;0;0,005042356;0;0;0;0,005042356;0,002117789;0,419999897;0;0;1;0;1;0;1;1;1;0;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\21lin105_v3_p1.msop;61;61;61;61;61;61;61;61;61;61;61;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\21lin105_v3_p2.msop;3082;3082;3082;3082;3082;3082;3082;3082;3082;3082;3082;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\22pr107_v3_p1.msop;47;47;47;47;47;47;47;47;47;47;47;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\22pr107_v3_p2.msop;2422;2422;2422;2422;2422;2422;2422;2422;2422;2422;2422;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\25pr124_v3_p1.msop;96;96;96;96;96;96;96;96;96;96;96;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\25pr124_v3_p2.msop;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;4915;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\26bier127_v3_p1.msop;126;126;126;126;126;125;126;125;125;126;126;0;0;0;0;0;0,007936508;0;0,007936508;0,007936508;0;0,002380952;0,29999995;1;1;1;1;1;0;1;0;0;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\26bier127_v3_p2.msop;6333;6333;6333;6333;6333;6333;6333;6333;6333;6333;6333;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\26ch130_v3_p1.msop;127;127;124;124;126;127;124;124;127;127;127;0;0;0,023622047;0,023622047;0,007874016;0;0,023622047;0,023622047;0;0;0,01023622;0,433333318;1;1;0;0;0;1;0;0;1;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\26ch130_v3_p2.msop;6282;6282;6282;6327;6365;6373;6365;6412;6365;6412;6412;0,020274485;0,020274485;0,020274485;0,013256394;0,007330006;0,006082346;0,007330006;0;0,007330006;0;0,010215221;0,50384614;0;0;0;0;0;0;0;1;0;1;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\28pr136_v3_p1.msop;117;118;118;117;118;118;113;117;117;118;118;0,008474576;0;0;0,008474576;0;0;0,042372881;0,008474576;0,008474576;0;0,007627119;0,18000001;0;1;1;0;1;1;0;0;0;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\28pr136_v3_p2.msop;5968;5935;5968;5968;5968;5968;5968;5968;5968;5968;5968;0;0,005529491;0;0;0;0;0;0;0;0;0,000552949;0,099999982;1;0;1;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\29pr144_v3_p1.msop;112;114;112;114;112;114;112;112;112;114;114;0,01754386;0;0,01754386;0;0,01754386;0;0,01754386;0,01754386;0,01754386;0;0,010526316;0,6;0;1;0;1;0;1;0;0;0;1;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\29pr144_v3_p2.msop;5727;5763;5622;5763;5763;5763;5622;5763;5763;5763;5763;0,006246746;0;0,024466424;0;0;0;0,024466424;0;0;0;0,005517959;0,225531896;0;1;0;1;1;1;0;1;1;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\30ch150_v3_p1.msop;133;133;133;133;133;133;133;133;133;133;133;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\30ch150_v3_p2.msop;6775;6775;6775;6775;6775;6775;6775;6775;6775;6775;6775;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\30kroA150_v3_p1.msop;138;141;138;140;138;138;138;137;138;138;141;0,021276596;0;0,021276596;0,007092199;0,021276596;0,021276596;0,021276596;0,028368794;0,021276596;0,021276596;0,018439716;0,649999996;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\30kroA150_v3_p2.msop;7271;7271;7168;7140;7142;7271;7140;7168;7140;7168;7271;0;0;0,014165864;0,018016779;0,017741714;0;0,018016779;0,014165864;0,018016779;0,014165864;0,011428964;0,634351123;1;1;0;0;0;1;0;0;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\30kroB150_v3_p1.msop;147;147;147;147;147;147;147;147;147;147;147;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\30kroB150_v3_p2.msop;7413;7413;7413;7413;7413;7413;7413;7413;7413;7413;7413;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\31pr152_v3_p1.msop;114;114;114;114;111;111;111;114;114;114;114;0;0;0;0;0,026315789;0,026315789;0,026315789;0;0;0;0,007894737;0,300000011;1;1;1;1;0;0;0;1;1;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\31pr152_v3_p2.msop;5604;5755;5755;5755;5755;5755;5755;5604;5604;5755;5755;0,026238054;0;0;0;0;0;0;0,026238054;0,026238054;0;0,007871416;0,299999992;0;1;1;1;1;1;1;0;0;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\32u159_v3_p1.msop;133;133;133;133;133;133;133;133;133;133;133;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\32u159_v3_p2.msop;6862;6862;6862;6862;6862;6862;6862;6862;6862;6862;6862;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\39rat195_v3_p1.msop;130;130;130;130;130;130;130;130;130;130;130;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\39rat195_v3_p2.msop;6482;6482;6482;6482;6482;6482;6482;6482;6482;6482;6482;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\40d198_v3_p1.msop;119;119;119;119;119;119;119;119;119;119;119;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\40d198_v3_p2.msop;6007;6007;6007;6007;6007;6007;6007;6007;6007;6007;6007;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\40kroa200_v3_p1.msop;195;195;195;195;195;195;195;195;195;195;195;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\40kroa200_v3_p2.msop;9857;9857;9857;9857;9857;9857;9857;9857;9857;9857;9857;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\40krob200_v3_p1.msop;190;190;190;190;190;190;190;190;189;190;190;0;0;0;0;0;0;0;0;0,005263158;0;0,000526316;0,100000038;1;1;1;1;1;1;1;1;0;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\40krob200_v3_p2.msop;9619;9619;9619;9619;9619;9619;9619;9619;9619;9619;9619;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\45ts225_v3_p1.msop;208;210;208;208;208;208;208;208;208;210;210;0,00952381;0;0,00952381;0,00952381;0,00952381;0,00952381;0,00952381;0,00952381;0,00952381;0;0,007619048;0,8;0;1;0;0;0;0;0;0;0;1;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\45ts225_v3_p2.msop;10612;10503;10746;10521;10612;10575;10575;10612;10612;10746;10746;0,012469756;0,022613065;0;0,020938023;0,012469756;0,015912898;0,015912898;0,012469756;0,012469756;0;0,012525591;0,553909477;0;0;1;0;0;0;0;0;0;1;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\45tsp225_v3_p1.msop;170;172;172;167;167;170;172;172;168;172;172;0,011627907;0;0;0,029069767;0,029069767;0,011627907;0;0;0,023255814;0;0,010465116;0,359999996;0;1;1;0;0;0;1;1;0;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\45tsp225_v3_p2.msop;8703;8703;8600;8703;8786;8604;8786;8786;8600;8786;8786;0,009446847;0,009446847;0,021170043;0,009446847;0;0,020714774;0;0;0,021170043;0;0,00913954;0,431720427;0;0;0;0;1;0;1;1;0;1;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\46pr226_v3_p1.msop;184;184;184;184;184;184;184;184;184;184;184;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\46pr226_v3_p2.msop;9274;9274;9274;9274;9126;9274;9274;9274;9282;9274;9282;0,000861883;0,000861883;0,000861883;0,000861883;0,016806723;0,000861883;0,000861883;0,000861883;0;0,000861883;0,002370179;0,141025648;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\53gil262_v3_p1.msop;223;228;230;224;224;230;225;225;224;230;230;0,030434783;0,008695652;0;0,026086957;0,026086957;0;0,02173913;0,02173913;0,026086957;0;0,016086957;0,528571437;0;0;1;0;0;1;0;0;0;1;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\53gil262_v3_p2.msop;11350;11514;11377;11506;11482;11392;11413;11410;11489;11422;11514;0,01424353;0;0,011898558;0,000694806;0,002779225;0,010595796;0,00877193;0,009032482;0,00217127;0,007990273;0,006817787;0,478658521;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\53pr264_v3_p1.msop;187;187;187;187;187;187;187;187;187;187;187;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\53pr264_v3_p2.msop;9528;9528;9528;9528;9528;9528;9528;9528;9528;9528;9528;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\56a280_v3_p1.msop;208;208;208;208;208;208;208;208;208;208;208;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\56a280_v3_p2.msop;10604;10580;10848;10604;10604;10783;10604;10730;10824;10666;10848;0,022492625;0,024705015;0;0,022492625;0,022492625;0,005991888;0,022492625;0,010877581;0,002212389;0,016777286;0,015053466;0,609328349;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\60pr299_v3_p1.msop;201;203;201;201;201;201;201;201;203;201;203;0,009852217;0;0,009852217;0,009852217;0,009852217;0,009852217;0,009852217;0,009852217;0;0,009852217;0,007881773;0,799999939;0;1;0;0;0;0;0;0;1;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_3\60pr299_v3_p2.msop;10256;10289;10256;10305;10327;10327;10327;10327;10256;10327;10327;0,006875182;0,003679675;0,006875182;0,002130338;0;0;0;0;0,006875182;0;0,002643556;0,384507057;0;0;0;0;1;1;1;1;0;1;5
