dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\132d657_v3_p1.msop;271;270;270;270;271;268;270;271;272;270;272;0,003676471;0,007352941;0,007352941;0,007352941;0,003676471;0,014705882;0,007352941;0,003676471;0;0,007352941;0,00625;0,42500001;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\132d657_v3_p2.msop;13862;13776;13856;13776;13862;13856;13862;13862;13862;13862;13862;0;0,006204011;0,000432838;0,006204011;0;0,000432838;0;0;0;0;0,00132737;0,213953521;1;0;0;0;1;0;1;1;1;1;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\145u724_v3_p1.msop;427;422;422;421;420;419;422;423;427;424;427;0;0,011709602;0,011709602;0,014051522;0,016393443;0,018735363;0,011709602;0,009367681;0;0,007025761;0,010070258;0,537500021;1;0;0;0;0;0;0;0;1;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\145u724_v3_p2.msop;21132;21452;21689;21523;21526;21526;21626;21303;21359;21451;21689;0,025681221;0,010927198;0;0,007653649;0,00751533;0,00751533;0,002904698;0,01779704;0,015215086;0,010973304;0,010618286;0,413464998;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\14st70_v3_p1.msop;33;33;33;33;33;33;33;33;33;33;33;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\14st70_v3_p2.msop;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;1672;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\157rat783_v3_p1.msop;465;466;468;462;455;450;462;454;458;458;468;0,006410256;0,004273504;0;0,012820513;0,027777778;0,038461538;0,012820513;0,02991453;0,021367521;0,021367521;0,017521368;0,455555573;0;0;1;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\157rat783_v3_p2.msop;23529;24008;23605;23993;23724;23984;23874;23368;23871;23960;24008;0,019951683;0;0,016786071;0,000624792;0,01182939;0,000999667;0,005581473;0,026657781;0,005706431;0,001999334;0,009013662;0,338124992;0;1;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\16eil76_v3_p1.msop;45;45;45;45;45;45;45;45;45;45;45;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\16eil76_v3_p2.msop;2494;2494;2494;2494;2494;2494;2494;2494;2494;2494;2494;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\16pr76_v3_p1.msop;41;41;41;41;41;41;41;41;41;41;41;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\16pr76_v3_p2.msop;2022;2022;2022;2022;2022;2022;2022;2022;2022;2022;2022;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\201pr1002_v3_p1.msop;670;674;671;680;682;680;677;678;678;687;687;0,024745269;0,018922853;0,023289665;0,010189229;0,00727802;0,010189229;0,014556041;0,013100437;0,013100437;0;0,013537118;0,547058834;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\201pr1002_v3_p2.msop;34126;33855;33690;35392;34744;34437;33829;34979;34366;35351;35392;0,035770796;0,043427893;0,048089964;0;0,018309222;0,026983499;0,044162523;0,011669304;0,028989602;0,001158454;0,025856126;0,537661579;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroA100_v3_p1.msop;56;56;56;56;56;56;56;56;56;56;56;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroA100_v3_p2.msop;2789;2789;2789;2789;2789;2789;2789;2789;2789;2789;2789;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroB100_v3_p1.msop;55;53;57;57;57;57;52;57;57;53;57;0,035087719;0,070175439;0;0;0;0;0,087719298;0;0;0,070175439;0,026315789;0,299999995;0;0;1;1;1;1;0;1;1;0;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroB100_v3_p2.msop;2826;2826;2826;2826;2826;2826;2826;2826;2826;2826;2826;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroC100_v3_p1.msop;52;52;52;52;52;52;52;52;52;52;52;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroC100_v3_p2.msop;2624;2624;2624;2624;2624;2624;2624;2624;2624;2624;2624;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroD100_v3_p1.msop;44;44;44;44;44;44;44;44;44;44;44;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroD100_v3_p2.msop;1989;1989;1989;1989;1989;1989;1989;1989;1989;1989;1989;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroE100_v3_p1.msop;55;55;55;55;55;55;55;55;55;55;55;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20kroE100_v3_p2.msop;2554;2554;2554;2554;2554;2554;2554;2554;2554;2554;2554;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20rat99_v3_p1.msop;30;30;30;30;30;30;30;30;30;30;30;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20rat99_v3_p2.msop;1470;1470;1470;1470;1470;1470;1470;1470;1470;1470;1470;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20rd100_v3_p1.msop;43;43;43;43;43;43;43;43;43;43;43;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\20rd100_v3_p2.msop;2178;2178;2178;2178;2178;2178;2178;2178;2178;2178;2178;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\212u1060_v3_p1.msop;752;765;735;756;748;753;758;746;767;744;767;0,019556714;0,002607562;0,041720991;0,014341591;0,024771838;0,018252934;0,011734029;0,0273794;0;0,029986962;0,019035202;0,456249997;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\212u1060_v3_p2.msop;37867;38369;38621;38883;38839;38863;38690;38636;38595;38265;38883;0,026129671;0,013219145;0,006738163;0;0,0011316;0,000514364;0,004963609;0,006352391;0,007406836;0,015893835;0,008234961;0,31515747;0;0;0;1;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\217vm1084_v3_p1.msop;912;926;952;918;945;919;928;947;954;923;954;0,044025157;0,029350105;0,002096436;0,037735849;0,009433962;0,036687631;0,027253669;0,007337526;0;0,032494759;0,022641509;0,514285707;0;0;0;0;0;0;0;0;1;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\217vm1084_v3_p2.msop;43934;47796;46411;46014;45475;47373;47854;48569;46025;48522;48569;0,095431242;0,015915502;0,044431633;0,052605571;0,063703185;0,024624761;0,014721324;0;0,05237909;0,000967695;0,036478;0,382243794;0;0;0;0;0;0;0;1;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\21eil101_v3_p1.msop;71;71;70;70;71;71;71;71;71;70;71;0;0;0,014084507;0,014084507;0;0;0;0;0;0,014084507;0,004225352;0,299999993;1;1;0;0;1;1;1;1;1;0;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\21eil101_v3_p2.msop;3621;3621;3621;3621;3621;3621;3621;3621;3621;3621;3621;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\21lin105_v3_p1.msop;31;31;31;31;31;31;31;31;31;31;31;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\21lin105_v3_p2.msop;1531;1531;1531;1531;1531;1531;1531;1531;1531;1531;1531;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\22pr107_v3_p1.msop;29;29;29;29;29;29;29;29;29;29;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\22pr107_v3_p2.msop;1453;1453;1453;1453;1453;1453;1453;1453;1453;1453;1453;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\25pr124_v3_p1.msop;46;46;46;46;46;46;46;46;46;46;46;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\25pr124_v3_p2.msop;2250;2250;2250;2250;2250;2250;2250;2250;2250;2250;2250;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\26bier127_v3_p1.msop;116;117;116;117;117;117;117;116;117;116;117;0,008547009;0;0,008547009;0;0;0;0;0,008547009;0;0,008547009;0,003418803;0,39999993;0;1;0;1;1;1;1;0;1;0;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\26bier127_v3_p2.msop;5792;5732;5792;5792;5792;5792;5792;5784;5792;5792;5792;0;0,010359116;0;0;0;0;0;0,001381215;0;0;0,001174033;0,113333319;1;0;1;1;1;1;1;0;1;1;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\26ch130_v3_p1.msop;82;82;82;82;82;82;82;84;82;82;84;0,023809524;0,023809524;0,023809524;0,023809524;0,023809524;0,023809524;0,023809524;0;0,023809524;0,023809524;0,021428571;0,899999975;0;0;0;0;0;0;0;1;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\26ch130_v3_p2.msop;4191;4191;4191;4191;4191;4191;4191;4191;4191;4245;4245;0,012720848;0,012720848;0,012720848;0,012720848;0,012720848;0,012720848;0,012720848;0,012720848;0,012720848;0;0,011448763;0,899999984;0;0;0;0;0;0;0;0;0;1;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\28pr136_v3_p1.msop;49;49;49;49;49;49;49;49;49;49;49;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\28pr136_v3_p2.msop;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;2399;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\29pr144_v3_p1.msop;64;64;64;64;64;64;64;64;64;64;64;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\29pr144_v3_p2.msop;3289;3289;3289;3289;3289;3289;3289;3289;3289;3289;3289;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\30ch150_v3_p1.msop;69;69;69;69;69;69;69;69;69;69;69;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\30ch150_v3_p2.msop;3433;3433;3433;3433;3433;3433;3433;3433;3433;3433;3433;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\30kroA150_v3_p1.msop;86;86;86;86;86;86;86;86;86;86;86;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\30kroA150_v3_p2.msop;4539;4539;4539;4539;4539;4539;4539;4539;4539;4539;4539;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\30kroB150_v3_p1.msop;77;77;77;77;77;77;77;77;77;77;77;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\30kroB150_v3_p2.msop;3616;3616;3616;3616;3616;3616;3616;3616;3616;3616;3616;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\31pr152_v3_p1.msop;47;47;47;47;47;47;47;47;47;47;47;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\31pr152_v3_p2.msop;2372;2372;2372;2372;2372;2372;2372;2372;2372;2372;2372;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\32u159_v3_p1.msop;78;78;78;78;78;78;78;78;78;78;78;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\32u159_v3_p2.msop;4157;4157;4157;4157;4157;4157;4157;4157;4157;4157;4157;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\39rat195_v3_p1.msop;68;68;68;68;68;68;68;68;68;68;68;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\39rat195_v3_p2.msop;3403;3403;3403;3403;3403;3403;3403;3403;3403;3403;3403;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\40d198_v3_p1.msop;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\40d198_v3_p2.msop;313;313;313;313;313;313;313;313;313;313;313;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\40kroa200_v3_p1.msop;113;113;113;113;113;113;113;113;113;113;113;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\40kroa200_v3_p2.msop;5571;5571;5571;5571;5571;5571;5571;5571;5571;5571;5571;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\40krob200_v3_p1.msop;117;117;117;117;117;117;117;117;117;115;117;0;0;0;0;0;0;0;0;0;0,017094017;0,001709402;0,100000018;1;1;1;1;1;1;1;1;1;0;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\40krob200_v3_p2.msop;5748;5794;5794;5794;5794;5794;5794;5683;5683;5739;5794;0,007939247;0;0;0;0;0;0;0,019157749;0,019157749;0,009492579;0,005574732;0,290990972;0;1;1;1;1;1;1;0;0;0;6
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\45ts225_v3_p1.msop;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\45ts225_v3_p2.msop;5073;5031;5031;5031;5031;5031;5031;5031;5031;5031;5073;0;0,008279125;0,008279125;0,008279125;0,008279125;0,008279125;0,008279125;0,008279125;0,008279125;0,008279125;0,007451212;0,89999994;1;0;0;0;0;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\45tsp225_v3_p1.msop;69;69;69;69;69;69;69;69;69;69;69;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\45tsp225_v3_p2.msop;3412;3412;3412;3412;3412;3412;3412;3412;3412;3412;3412;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\46pr226_v3_p1.msop;87;87;87;87;87;87;87;87;87;87;87;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\46pr226_v3_p2.msop;4398;4398;4398;4398;4398;4398;4398;4398;4398;4398;4398;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\53gil262_v3_p1.msop;88;88;88;88;88;88;88;88;88;88;88;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\53gil262_v3_p2.msop;4394;4394;4394;4394;4394;4394;4394;4394;4394;4394;4394;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\53pr264_v3_p1.msop;131;131;131;131;131;131;131;131;131;131;131;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\53pr264_v3_p2.msop;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\56a280_v3_p1.msop;124;124;124;124;124;124;124;124;124;124;124;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\56a280_v3_p2.msop;6379;6379;6379;6379;6379;6379;6379;6379;6379;6379;6379;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\60pr299_v3_p1.msop;114;114;114;114;114;114;114;114;114;114;114;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\60pr299_v3_p2.msop;5778;5778;5778;5778;5740;5778;5778;5778;5778;5778;5778;0;0;0;0;0,00657667;0;0;0;0;0;0,000657667;0,1;1;1;1;1;0;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\64lin318_v3_p1.msop;160;160;160;158;162;160;160;160;160;157;162;0,012345679;0,012345679;0,012345679;0,024691358;0;0,012345679;0,012345679;0,012345679;0,012345679;0,030864198;0,014197531;0,459999997;0;0;0;0;1;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\64lin318_v3_p2.msop;8251;8251;8098;8110;8098;8098;8110;8110;8098;8110;8251;0;0;0,018543207;0,017088838;0,018543207;0,018543207;0,017088838;0,017088838;0,018543207;0,017088838;0,014252818;0,768627455;1;1;0;0;0;0;0;0;0;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\80rd400_v3_p1.msop;323;323;318;311;311;313;310;314;323;309;323;0;0;0,015479876;0,037151703;0,037151703;0,030959752;0,040247678;0,027863777;0;0,043343653;0,023219814;0,535714283;1;1;0;0;0;0;0;0;1;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets\t_80_v_3\80rd400_v3_p2.msop;16223;16107;15941;16005;16647;16678;16553;16236;16763;16622;16763;0,032213804;0,039133807;0,049036569;0,045218636;0,006920002;0,005070691;0,012527591;0,031438287;0;0,008411382;0,022997077;0,468978101;0;0;0;0;0;0;0;0;1;0;1
