dataset_name;solution_1;solution_2;solution_3;solution_4;solution_5;solution_6;solution_7;solution_8;solution_9;solution_10;max;gap_1;gap_2;gap_3;gap_4;gap_5;gap_6;gap_7;gap_8;gap_9;gap_10;avg_gap;norm_avg_gap;is_best_1;is_best_2;is_best_3;is_best_4;is_best_5;is_best_6;is_best_7;is_best_8;is_best_9;is_best_10;sum_is_best
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\25pr124_v4_p2.msop;3682;3682;3682;3682;3682;3682;3682;3682;3682;3682;3682;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\26bier127_v4_p1.msop;124;124;124;124;124;124;124;124;124;124;124;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\26bier127_v4_p2.msop;6237;6249;6249;6249;6237;6237;6236;6237;6237;6249;6249;0,001920307;0;0;0;0,001920307;0,001920307;0,002080333;0,001920307;0,001920307;0;0,001168187;0,561538465;0;1;1;1;0;0;0;0;0;1;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\26ch130_v4_p1.msop;114;114;114;114;114;114;114;114;114;114;114;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\26ch130_v4_p2.msop;5936;5936;5936;5936;5936;5936;5936;5936;5936;5936;5936;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\28pr136_v4_p1.msop;68;68;68;68;68;68;68;68;68;68;68;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\28pr136_v4_p2.msop;3308;3308;3308;3308;3308;3308;3308;3308;3308;3308;3308;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\29pr144_v4_p1.msop;88;88;88;88;88;88;88;88;88;88;88;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\29pr144_v4_p2.msop;4451;4451;4451;4451;4451;4451;4451;4451;4451;4451;4451;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\30ch150_v4_p1.msop;101;98;98;98;98;98;98;101;98;101;101;0;0,02970297;0,02970297;0,02970297;0,02970297;0,02970297;0,02970297;0;0,02970297;0;0,020792079;0,7;1;0;0;0;0;0;0;1;0;1;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\30ch150_v4_p2.msop;5054;4942;5054;5054;5054;5054;5054;5054;5054;5054;5054;0;0,022160665;0;0;0;0;0;0;0;0;0,002216066;0,099999977;1;0;1;1;1;1;1;1;1;1;9
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\30kroA150_v4_p1.msop;113;113;113;113;113;113;113;113;113;113;113;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\30kroA150_v4_p2.msop;5673;5673;5673;5673;5673;5673;5673;5673;5673;5673;5673;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\30kroB150_v4_p1.msop;116;117;117;116;117;116;117;117;117;117;117;0,008547009;0;0;0,008547009;0;0,008547009;0;0;0;0;0,002564103;0,300000035;0;1;1;0;1;0;1;1;1;1;7
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\30kroB150_v4_p2.msop;5776;5776;5776;5776;5776;5776;5776;5776;5776;5776;5776;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\31pr152_v4_p1.msop;87;87;87;87;87;87;87;87;87;87;87;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\31pr152_v4_p2.msop;4469;4469;4469;4469;4469;4469;4469;4469;4469;4469;4469;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\32u159_v4_p1.msop;93;93;93;93;93;93;93;93;93;93;93;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\32u159_v4_p2.msop;4782;4782;4782;4782;4782;4782;4782;4782;4782;4782;4782;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\39rat195_v4_p1.msop;103;101;103;103;103;103;103;103;103;101;103;0;0,019417476;0;0;0;0;0;0;0;0,019417476;0,003883495;0,19999999;1;0;1;1;1;1;1;1;1;0;8
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\39rat195_v4_p2.msop;5186;5186;5186;5186;5186;5186;5277;5186;5277;5186;5277;0,017244647;0,017244647;0,017244647;0,017244647;0,017244647;0,017244647;0;0,017244647;0;0,017244647;0,013795717;0,799999965;0;0;0;0;0;0;1;0;1;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\40d198_v4_p1.msop;33;33;33;33;33;33;33;33;33;33;33;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\40d198_v4_p2.msop;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;1690;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\40kroa200_v4_p1.msop;164;164;164;164;164;164;164;164;164;164;164;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\40kroa200_v4_p2.msop;8391;8391;8391;8391;8391;8391;8391;8391;8391;8391;8391;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\40krob200_v4_p1.msop;151;151;151;151;151;151;151;151;151;151;151;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\40krob200_v4_p2.msop;7299;7377;7309;7377;7377;7251;7251;7251;7377;7198;7377;0,010573404;0;0,009217839;0;0;0,017080114;0,017080114;0,017080114;0;0,024264606;0,009529619;0,39273743;0;1;0;1;1;0;0;0;1;0;4
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\45ts225_v4_p1.msop;157;160;159;159;157;160;160;159;160;160;160;0,01875;0;0,00625;0,00625;0,01875;0;0;0,00625;0;0;0,005625;0,3;0;1;0;0;0;1;1;0;1;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\45ts225_v4_p2.msop;8299;8334;8299;8334;8299;8299;8225;8334;8299;8225;8334;0,004199664;0;0,004199664;0;0,004199664;0,004199664;0,013078954;0;0,004199664;0,013078954;0,004715623;0,360550469;0;1;0;1;0;0;0;1;0;0;3
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\45tsp225_v4_p1.msop;128;128;128;128;128;128;128;128;128;128;128;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\45tsp225_v4_p2.msop;6555;6555;6555;6555;6555;6555;6555;6555;6555;6555;6555;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\46pr226_v4_p1.msop;132;132;132;132;132;133;132;132;132;133;133;0,007518797;0,007518797;0,007518797;0,007518797;0,007518797;0;0,007518797;0,007518797;0,007518797;0;0,006015038;0,800000053;0;0;0;0;0;1;0;0;0;1;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\46pr226_v4_p2.msop;6723;6723;6698;6698;6723;6723;6698;6698;6698;6723;6723;0;0;0,003718578;0,003718578;0;0;0,003718578;0,003718578;0,003718578;0;0,001859289;0,5;1;1;0;0;1;1;0;0;0;1;5
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\53gil262_v4_p1.msop;164;164;165;164;164;167;164;164;167;164;167;0,017964072;0,017964072;0,011976048;0,017964072;0,017964072;0;0,017964072;0,017964072;0;0,017964072;0,013772455;0,766666656;0;0;0;0;0;1;0;0;1;0;2
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\53gil262_v4_p2.msop;8405;8313;8405;8405;8431;8313;8405;8405;8405;8405;8431;0,003083857;0,013995967;0,003083857;0,003083857;0;0,013995967;0,003083857;0,003083857;0,003083857;0,003083857;0,004957893;0,35423726;0;0;0;0;1;0;0;0;0;0;1
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\53pr264_v4_p1.msop;131;131;131;131;131;131;131;131;131;131;131;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\53pr264_v4_p2.msop;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;6588;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\56a280_v4_p1.msop;163;163;163;163;163;163;163;163;163;163;163;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\56a280_v4_p2.msop;8347;8347;8347;8347;8347;8347;8347;8347;8347;8347;8347;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\60pr299_v4_p1.msop;164;164;164;164;164;164;164;164;164;164;164;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\60pr299_v4_p2.msop;8307;8307;8307;8307;8307;8307;8307;8307;8307;8307;8307;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;10
C:/Users/georg/Desktop/thesis/MSOP/MSOP/MSOP_datasets/over_100\t_140_v_4\64lin318_v4_p1.msop;271;270;271;271;272;273;272;271;272;272;273;0,007326007;0,010989011;0,007326007;0,007326007;0,003663004;0;0,003663004;0,007326007;0,003663004;0,003663004;0,005494505;0,499999955;0;0;0;0;0;1;0;0;0;0;1
